PanjivaRecordID,ConsigneePanjivaID,HSCode,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
9323964001002,1107,336,619,5,543
9327164001002,854,22,276,8,486
9328508001002,998,100,324,0,19
9329084001002,293,494,577,11,40
9329340001002,1822,328,300,10,624
9330236001002,470,339,152,8,893
9330940001002,539,192,498,8,371
9332668001002,616,195,642,2,696
9332732001002,616,107,482,1,696
9333500001002,780,137,217,8,113
9334588001002,1076,170,537,1,927
9334652001002,1076,352,537,1,927
9335100001002,1076,339,536,4,927
9335164001002,1232,294,536,6,961
9335484001002,163,216,293,10,442
9335612001002,933,216,204,10,80
9335932001002,722,216,437,8,12
9336636001002,873,240,329,0,628
9337404001002,520,371,158,3,158
9338108001002,1185,231,353,2,548
9338940001002,813,383,520,3,548
9339644001002,582,397,520,8,398
9339836001002,1479,9,367,8,80
9340860001002,942,403,552,3,705
9340924001002,942,325,451,3,705
9341052001002,122,270,418,4,88
9341436001002,455,57,251,5,412
9341628001002,942,382,290,1,705
9341756001002,942,374,635,9,705
9342268001002,1806,418,543,6,896
9343356001002,667,450,215,6,613
9316156001002,1114,353,275,4,138
9345404001002,854,223,517,3,486
9345468001002,854,326,263,8,486
9346044001002,1090,179,305,11,398
9347004001002,749,33,594,2,398
9291580001002,220,433,357,3,327
9321916001002,440,410,409,8,19
9330492001002,537,217,300,10,927
9283899001002,405,188,13,7,585
9284731001002,884,386,483,4,151
9285499001002,884,334,219,2,151
9285563001002,884,35,384,2,151
9286331001002,1679,234,495,6,334
9288507001002,854,234,398,5,486
9288955001002,350,216,426,9,650
9289595001002,1698,330,487,5,956
9290107001002,307,94,143,8,872
9290363001002,709,388,601,8,17
9291003001002,981,173,357,2,359
9291131001002,348,214,357,11,73
9292283001002,520,341,248,3,158
9292603001002,383,494,322,0,40
9292795001002,666,439,342,5,68
9296699001002,1177,97,5,2,981
9297723001002,520,398,482,0,158
9298299001002,453,163,423,2,72
9300667001002,1322,267,650,8,639
9300731001002,171,214,357,10,999
9301435001002,1374,424,357,1,299
9301563001002,252,216,606,5,246
9301755001002,1432,216,614,4,638
9301947001002,1784,474,643,8,171
9302203001002,306,216,114,6,225
9302331001002,1381,103,357,1,861
9303163001002,1337,320,329,8,966
9303867001002,298,216,5,10,288
9304635001002,1085,198,213,2,520
9305147001002,878,100,191,1,19
9305595001002,749,348,532,4,398
9306619001002,1587,120,482,2,669
9306683001002,520,168,186,5,158
9306811001002,942,320,587,1,705
9307195001002,866,345,221,7,68
9307259001002,50,413,638,8,123
9308475001002,1692,216,204,10,361
9308923001002,1462,468,654,2,811
9310139001002,1481,142,273,0,544
9310651001002,181,101,480,5,793
9310715001002,967,465,305,2,772
9311163001002,689,188,87,0,604
9311867001002,120,16,207,4,211
9312827001002,1820,445,73,7,938
9314107001002,380,367,105,1,961
9314171001002,409,143,548,10,917
9314363001002,551,47,159,2,269
9314939001002,896,233,602,7,506
9315259001002,1469,356,555,4,138
9319803001002,1100,238,561,1,615
9320443001002,896,218,300,5,506
9320507001002,487,167,559,8,811
9321147001002,978,56,639,2,548
9321339001002,1618,140,507,11,46
9322043001002,167,355,621,8,986
9323963001002,812,271,116,11,153
9324667001002,431,23,503,1,588
9328187001002,1174,411,230,2,474
9329339001002,1822,5,110,4,624
9329915001002,591,42,300,4,669
9331515001002,1803,223,329,5,962
9332731001002,616,47,14,2,696
9334203001002,601,275,35,5,563
9334651001002,1076,42,537,7,927
9334715001002,1684,208,536,11,548
9335035001002,414,248,576,3,130
9335099001002,1076,269,536,9,927
9335163001002,1232,303,218,2,961
9335995001002,424,169,644,3,518
9337595001002,1288,219,143,5,191
9338491001002,985,363,236,3,909
9339003001002,1549,186,518,5,25
9339707001002,174,162,393,11,80
9339835001002,327,251,314,0,80
9340475001002,520,166,482,0,851
9340667001002,942,226,482,1,705
9341627001002,942,403,588,11,705
9341819001002,1590,471,618,2,374
9346043001002,1090,143,399,3,398
9343867001002,1605,142,281,2,541
9344955001002,442,373,300,4,555
9284351001002,500,172,70,8,151
9284735001002,884,92,286,2,151
9285503001002,884,183,140,2,151
9285951001002,697,125,5,3,631
9288511001002,1100,261,379,0,615
9289087001002,1573,74,357,3,502
9289855001002,1376,224,298,10,464
9290111001002,566,216,604,11,288
9290239001002,329,229,642,2,666
9291135001002,1761,216,421,9,352
9291775001002,1182,67,200,11,19
9292927001002,502,218,489,7,127
9295807001002,1479,216,658,0,898
9297087001002,1381,359,473,2,932
9297727001002,520,98,482,10,158
9297855001002,455,461,145,5,412
9297983001002,1669,138,303,0,187
9300159001002,1182,294,164,2,19
9303423001002,864,216,234,5,200
9303551001002,317,192,357,5,259
9303743001002,307,216,121,4,73
9303807001002,1593,286,357,11,992
9305087001002,878,315,478,5,19
9306175001002,520,260,482,7,158
9306239001002,1182,91,445,4,19
9307071001002,542,181,221,4,45
9307647001002,617,48,333,5,986
9308671001002,369,216,516,1,361
9308735001002,968,216,58,3,191
9309311001002,937,179,315,3,343
9310143001002,1419,223,441,1,773
9310463001002,586,340,180,8,624
9310591001002,757,283,29,5,444
9311167001002,1085,220,436,8,520
9311871001002,1374,356,594,2,299
9313791001002,380,231,58,5,961
9314367001002,1704,216,455,5,471
9318335001002,1658,74,308,9,275
9319295001002,586,422,245,3,41
9319743001002,1591,283,1,0,840
9320319001002,442,59,195,2,678
9322239001002,432,216,561,0,544
9323519001002,795,137,318,1,412
9324159001002,5,105,636,7,739
9324543001002,943,147,84,8,152
9324863001002,989,134,103,2,194
9325631001002,892,120,300,7,196
9327167001002,854,242,577,5,486
9327231001002,854,490,600,8,486
9328127001002,684,431,267,2,161
9330687001002,609,215,16,4,107
9330943001002,539,495,567,2,371
9332031001002,1295,376,482,9,140
9334591001002,1076,393,537,4,927
9334719001002,1076,392,536,10,927
9335167001002,1232,332,536,10,961
9335295001002,1080,242,362,5,78
9336767001002,1521,429,643,7,248
9336895001002,990,144,482,11,927
9337023001002,520,288,394,4,52
9337215001002,520,248,270,3,338
9337663001002,41,216,480,9,778
9337855001002,722,216,246,6,359
9338111001002,1713,195,520,11,432
9338175001002,152,105,146,1,249
9338943001002,534,109,520,6,852
9339135001002,737,248,52,6,811
9339967001002,1693,216,456,3,818
9340287001002,1491,437,314,10,709
9341055001002,455,335,482,7,412
9341311001002,942,405,425,0,705
9341567001002,697,136,184,3,631
9341631001002,1209,367,186,10,533
9345343001002,421,312,288,10,151
9346559001002,1756,426,543,9,25
9315263001002,67,289,548,2,502
9325887001002,572,402,439,2,502
9344255001002,748,165,112,10,398
9284989001002,984,405,357,4,151
9287293001002,582,262,572,1,398
9287677001002,372,57,393,0,552
9288189001002,66,457,326,8,898
9289341001002,42,192,611,2,502
9289917001002,1092,248,466,3,548
9290813001002,24,143,22,2,798
9291709001002,1806,444,510,3,504
9291773001002,1182,73,588,1,19
9291965001002,520,64,623,4,158
9292733001002,912,32,376,4,687
9293757001002,131,180,55,2,486
9295165001002,1761,254,289,8,752
9295357001002,1496,216,26,5,756
9295549001002,1479,216,563,7,502
9296701001002,1177,104,242,2,981
9297725001002,520,392,482,11,158
9299901001002,520,356,221,10,158
9300733001002,171,154,530,5,999
9301117001002,1639,137,357,3,502
9302589001002,1750,391,469,8,663
9302781001002,1807,223,377,11,247
9303549001002,306,333,10,8,638
9303741001002,323,216,567,11,259
9303805001002,35,216,442,10,971
9303869001002,1753,216,474,6,992
9304125001002,175,445,20,7,938
9304957001002,942,276,482,7,705
9306685001002,1229,360,221,2,406
9306877001002,520,309,482,1,158
9307197001002,866,292,482,7,68
9307965001002,776,216,244,5,25
9310845001002,175,445,367,4,712
9312765001002,307,218,47,3,885
9312893001002,308,180,487,10,519
9287741001002,391,221,501,5,497
9316477001002,698,248,416,1,258
9318333001002,428,351,412,4,275
9318397001002,1418,462,497,8,275
9319677001002,1730,100,616,0,17
9319997001002,1100,225,171,1,615
9320829001002,442,405,476,8,158
9320957001002,591,159,209,9,669
9321469001002,1480,216,550,7,518
9323965001002,1107,16,537,8,543
9324477001002,812,121,110,1,153
9325629001002,510,79,348,10,772
9327229001002,854,466,547,8,486
9328253001002,1794,99,112,4,59
9328637001002,998,382,523,0,19
9329917001002,293,153,300,0,40
9333181001002,1102,152,456,5,284
9334013001002,502,216,553,0,60
9334141001002,1076,202,603,3,927
9335101001002,1076,140,460,8,927
9339133001002,737,143,187,10,811
9339645001002,582,269,59,2,398
9341629001002,942,44,221,3,705
9345405001002,854,226,569,0,486
9347005001002,749,427,21,8,398
9294973001002,35,216,45,3,752
9319869001002,1100,131,81,8,615
9332733001002,616,209,625,7,696
9343869001002,1105,27,379,2,398
9283768001002,676,298,593,5,105
9283832001002,498,60,411,5,585
9284472001002,1615,63,185,8,846
9289848001002,1376,239,339,4,464
9289912001002,1092,363,599,8,548
9290040001002,149,216,136,11,469
9291192001002,228,163,357,6,778
9293816001002,1012,322,163,2,114
9294712001002,35,216,298,4,990
9296696001002,1177,296,118,2,981
9297464001002,1568,272,215,3,381
9297528001002,942,480,343,2,705
9297720001002,520,399,236,5,158
9298296001002,520,404,611,2,158
9299448001002,1589,61,141,0,997
9300600001002,361,72,105,6,255
9301432001002,229,216,335,9,359
9301688001002,1134,467,202,2,303
9302328001002,317,216,180,5,361
9303864001002,363,216,540,9,455
9304632001002,1085,367,7,2,520
9304952001002,942,305,167,2,705
9305336001002,942,2,482,4,705
9306616001002,660,298,309,5,997
9306872001002,520,37,111,2,158
9307960001002,1551,396,128,8,752
9308408001002,1404,216,490,5,361
9311608001002,1030,297,218,9,970
9311992001002,1371,164,561,8,972
9313464001002,1793,445,500,11,18
9314040001002,943,415,594,10,152
9315128001002,71,36,429,2,522
9320184001002,974,216,472,7,861
9320504001002,442,160,300,7,678
9321144001002,978,228,371,0,548
9321656001002,1777,216,236,1,245
9322040001002,167,465,284,8,986
9322104001002,1176,91,326,2,853
9324536001002,592,177,334,6,409
9325240001002,817,386,116,8,59
9326136001002,88,350,546,0,548
9327160001002,854,73,546,6,486
9328568001002,103,76,495,9,103
9328696001002,821,40,437,10,44
9331384001002,696,124,218,11,696
9334712001002,1076,428,536,7,927
9335096001002,1076,387,652,2,927
9338744001002,1696,476,559,2,917
9338936001002,813,66,155,8,548
9339448001002,1276,233,410,5,417
9339832001002,316,357,24,8,80
9340280001002,1473,21,71,8,709
9341560001002,520,140,146,9,158
9341752001002,942,376,546,4,705
9342840001002,1225,146,221,4,593
9316408001002,1728,17,432,7,548
9345400001002,854,197,546,4,486
9346552001002,873,115,221,4,486
9293112001002,1012,16,355,4,44
9339000001002,1549,26,520,10,25
9285494001002,884,401,294,8,151
9285558001002,884,151,334,1,151
9285878001002,1100,188,645,5,615
9287030001002,513,494,566,5,40
9288886001002,1722,493,395,1,950
9289270001002,1069,216,111,1,761
9291126001002,1381,67,527,8,73
9291382001002,330,212,145,2,522
9291574001002,1473,162,357,5,485
9292278001002,520,262,613,3,158
9294198001002,1140,452,520,10,105
9295990001002,302,308,357,10,378
9296502001002,297,305,59,2,932
9297270001002,1433,216,180,9,872
9297782001002,520,406,53,5,158
9298870001002,486,113,221,9,265
9299382001002,1590,351,46,6,374
9300022001002,866,406,160,3,68
9300918001002,174,85,357,11,932
9300982001002,74,401,357,5,502
9301750001002,307,93,160,5,757
9302006001002,1432,216,512,6,380
9303030001002,1792,3,160,9,966
9303734001002,229,177,209,2,259
9304630001002,1085,24,427,1,520
9304694001002,1371,283,357,7,836
9306806001002,942,266,221,10,705
9306870001002,520,10,482,1,158
9307062001002,942,225,221,9,705
9307382001002,560,424,471,1,610
9308086001002,318,125,161,2,535
9311286001002,222,151,461,0,80
9313206001002,729,206,5,1,365
9313590001002,916,273,448,0,837
9314166001002,814,273,68,8,768
9315062001002,442,147,300,11,129
9315126001002,941,364,80,10,619
9316918001002,418,380,79,2,936
9321334001002,442,209,122,8,555
9322166001002,584,41,523,3,966
9322678001002,1728,226,583,7,548
9323702001002,442,434,300,0,158
9325238001002,774,92,253,10,108
9325366001002,468,72,380,3,19
9327542001002,810,115,356,11,234
9328502001002,998,483,176,5,19
9329142001002,442,102,234,4,158
9331190001002,977,93,113,9,107
9331318001002,696,383,609,2,696
9334006001002,502,365,478,11,235
9334710001002,1588,240,121,0,371
9335542001002,424,216,140,1,2
9338742001002,1696,172,65,3,917
9338998001002,1549,177,520,1,25
9339958001002,306,216,374,6,899
9340342001002,614,233,209,1,811
9340662001002,942,151,473,7,705
9340918001002,942,374,209,10,705
9342326001002,873,6,221,0,628
9342390001002,906,117,542,11,733
9343670001002,990,439,482,10,927
9289654001002,1573,216,57,7,873
9299830001002,520,392,247,3,158
9307766001002,1342,289,333,2,502
9317686001002,516,367,234,3,507
9332662001002,564,153,131,6,509
9338166001002,1493,216,517,10,755
9343926001002,1605,60,246,2,541
9344566001002,421,388,103,7,151
9284151001002,1617,84,520,8,94
9284791001002,260,460,247,10,106
9285559001002,884,143,257,10,151
9285879001002,1100,185,120,1,615
9285943001002,697,187,488,5,631
9286135001002,541,224,428,2,886
9289655001002,220,30,339,8,873
9293111001002,152,163,459,2,127
9294583001002,1750,216,356,10,153
9295031001002,1761,6,494,9,303
9298295001002,520,11,521,1,158
9304631001002,1085,10,487,1,520
9304823001002,317,479,357,7,359
9305079001002,337,218,6,4,359
9306551001002,1182,487,384,2,194
9306807001002,942,331,470,2,705
9307511001002,698,298,295,6,486
9307639001002,617,244,416,10,209
9309943001002,696,142,101,2,696
9311223001002,937,462,219,8,343
9311991001002,1371,393,357,5,972
9312247001002,1666,336,493,8,803
9313207001002,231,21,39,4,730
9320311001002,554,456,215,2,692
9320759001002,677,461,300,11,610
9321335001002,442,248,578,9,555
9322551001002,939,32,396,2,757
9322679001002,1728,466,0,8,548
9325943001002,922,168,530,11,908
9331831001002,240,417,424,4,20
9334007001002,1498,320,583,4,3
9334583001002,1076,484,502,2,927
9335095001002,1076,402,140,2,927
9336759001002,582,393,40,2,398
9337335001002,562,338,636,2,432
9338743001002,1696,376,520,9,917
9339191001002,737,75,520,7,811
9339447001002,1276,277,520,10,417
9339511001002,1679,307,520,9,334
9340791001002,942,436,221,11,705
9341431001002,697,279,188,3,631
9342711001002,1605,264,363,1,541
9343095001002,690,36,405,8,47
9343159001002,1059,127,139,3,182
9316407001002,698,259,203,4,258
9345463001002,742,252,445,6,637
9324087001002,1448,15,648,8,529
9334711001002,1684,375,430,8,548
9334455001002,1515,202,369,3,367
9283828001002,608,79,633,1,886
9284084001002,1684,395,536,0,548
9284788001002,260,152,247,10,106
9284852001002,884,72,483,11,151
9288948001002,1722,216,381,1,290
9289204001002,1722,387,339,8,282
9289844001002,1376,290,632,2,464
9289908001002,1092,447,357,11,548
9292276001002,520,200,482,10,158
9292340001002,424,240,644,1,516
9292660001002,454,99,466,7,59
9292916001002,1464,333,604,5,191
9294836001002,1018,199,357,0,80
9294900001002,92,375,84,5,765
9294964001002,1432,110,362,8,752
9295988001002,302,266,83,3,378
9299508001002,1590,40,642,3,374
9301428001002,1496,269,246,8,359
9302004001002,1699,328,30,0,986
9302196001002,216,216,430,4,861
9304628001002,1085,398,572,2,520
9304692001002,1371,376,307,8,836
9306868001002,520,185,482,0,158
9309236001002,937,458,112,0,343
9310452001002,1169,201,42,5,118
9311988001002,1371,441,219,8,972
9313588001002,1591,205,116,4,840
9314164001002,814,113,246,8,768
9314484001002,1652,454,129,1,909
9315764001002,77,216,223,9,502
9318388001002,1658,75,317,5,275
9320436001002,978,371,300,1,805
9320884001002,939,140,398,2,749
9321140001002,397,280,300,10,733
9325236001002,774,98,541,6,108
9328500001002,998,102,408,9,19
9331252001002,633,285,623,2,696
9333172001002,741,292,224,8,171
9334068001002,1498,464,397,2,303
9334772001002,1076,264,536,4,927
9335092001002,1076,97,536,1,927
9337780001002,514,162,385,8,465
9337908001002,538,30,307,2,666
9338868001002,1487,248,102,11,209
9339188001002,737,19,520,2,811
9339252001002,95,487,563,8,947
9339444001002,131,237,412,1,486
9341492001002,942,105,103,2,705
9341620001002,1209,8,221,0,533
9342388001002,906,140,476,10,733
9345396001002,854,392,546,10,486
9345460001002,854,425,491,8,486
9284724001002,884,319,358,11,151
9308980001002,1462,400,74,2,811
9346612001002,1826,140,60,8,91
9283646001002,498,228,19,10,585
9284094001002,676,163,90,8,105
9284734001002,988,319,29,7,151
9284798001002,260,391,553,2,106
9285246001002,447,434,179,10,106
9285950001002,697,397,554,3,631
9286590001002,1076,301,406,5,927
9288894001002,290,390,52,8,348
9291774001002,1182,487,482,11,19
9294206001002,372,199,44,3,552
9297534001002,1516,191,482,7,624
9299902001002,520,79,46,3,158
9300798001002,1479,216,24,0,225
9302526001002,174,372,605,8,935
9303934001002,1125,216,23,9,992
9306046001002,1567,480,328,0,619
9306558001002,1182,275,482,10,194
9306878001002,520,467,482,4,158
9308222001002,282,391,357,7,398
9309694001002,157,36,373,8,628
9310270001002,216,296,57,8,518
9311934001002,1820,445,291,7,980
9314302001002,1704,8,25,2,3
9314814001002,896,73,54,2,833
9314942001002,468,486,638,4,19
9315774001002,528,81,17,5,628
9318462001002,415,226,351,7,40
9320510001002,487,228,476,3,811
9321214001002,795,436,300,9,412
9321598001002,1176,66,658,2,853
9322686001002,442,378,113,8,158
9323198001002,815,60,300,6,739
9327934001002,1483,109,82,10,118
9332734001002,616,371,301,2,696
9334462001002,1158,216,350,4,191
9334590001002,100,354,536,11,19
9335102001002,1076,404,527,2,927
9337790001002,424,216,579,11,259
9337918001002,653,137,369,5,237
9339006001002,1549,143,529,0,25
9339646001002,582,39,31,2,398
9339838001002,1792,216,136,7,80
9340926001002,942,416,574,2,705
9341310001002,942,6,482,7,705
9342590001002,1090,317,551,1,398
9316158001002,1114,225,393,4,138
9335166001002,1232,483,439,2,961
9339134001002,737,50,520,3,811
9286961001002,856,212,26,9,83
9289713001002,1712,216,194,8,437
9289841001002,1376,370,245,2,464
9291505001002,317,216,558,7,359
9291953001002,520,9,18,8,158
9293553001002,1617,369,520,3,94
9295153001002,317,226,656,2,392
9295537001002,1551,216,556,3,359
9297073001002,1389,209,363,11,796
9297265001002,92,216,301,4,80
9297713001002,520,408,482,9,158
9297905001002,599,90,221,5,59
9299249001002,1590,343,404,11,236
9300913001002,330,362,557,2,932
9300977001002,290,211,112,8,355
9301489001002,304,216,16,5,361
9301553001002,111,383,116,8,367
9302129001002,252,216,67,9,713
9303153001002,229,216,430,11,361
9303281001002,340,471,610,8,638
9303665001002,1385,247,158,8,237
9304049001002,981,218,233,9,436
9304113001002,181,358,328,3,574
9304369001002,176,318,395,2,668
9304625001002,1085,26,352,6,520
9304689001002,1371,28,91,4,836
9305137001002,878,427,19,1,19
9306737001002,942,397,23,2,705
9307249001002,703,342,5,8,364
9308081001002,1125,171,160,4,749
9309745001002,1527,403,299,1,25
9310577001002,586,349,278,5,104
9311281001002,222,222,340,9,80
9311537001002,719,218,223,11,885
9311985001002,1371,28,404,11,972
9312241001002,215,445,106,0,497
9313777001002,494,417,630,5,25
9314225001002,941,145,80,6,619
9315249001002,1469,287,619,9,138
9287921001002,865,222,369,9,668
9317361001002,687,487,442,5,168
9322161001002,1176,97,164,2,853
9322673001002,1728,460,407,8,548
9326129001002,88,233,242,10,548
9326641001002,144,471,531,1,19
9327217001002,854,312,162,8,486
9329649001002,613,185,300,9,458
9334705001002,66,216,604,0,502
9335793001002,163,474,40,8,650
9337905001002,1321,216,614,3,261
9337969001002,152,216,202,5,127
9338097001002,1185,140,589,8,548
9338865001002,1487,233,283,10,209
9340913001002,873,242,135,6,486
9341489001002,942,460,168,2,705
9341745001002,942,377,325,3,705
9342385001002,618,311,624,2,610
9343345001002,543,368,542,8,319
9345649001002,421,256,300,9,151
9346929001002,1507,82,494,2,853
9290289001002,1479,70,251,8,61
9331569001002,357,350,588,5,28
9344945001002,442,416,300,6,585
9345009001002,421,383,300,8,151
9283628001002,223,491,358,11,26
9283756001002,703,356,395,8,627
9284140001002,990,365,184,1,927
9286060001002,1288,218,268,5,191
9288300001002,636,357,604,9,847
9288940001002,1719,108,357,4,290
9291372001002,1382,468,336,8,872
9291564001002,174,216,496,9,359
9292268001002,520,334,330,3,158
9293356001002,1133,115,64,7,655
9294444001002,307,216,564,5,885
9294572001002,1619,426,160,7,80
9296300001002,1692,216,222,0,352
9297068001002,182,419,211,3,977
9297196001002,337,114,170,2,385
9297388001002,1095,174,624,2,460
9298284001002,520,0,482,0,158
9298604001002,667,196,482,11,588
9299948001002,520,409,221,10,158
9301804001002,353,23,272,8,124
9303404001002,298,135,357,9,288
9304748001002,272,262,248,0,1007
9306668001002,1587,104,239,8,669
9307052001002,942,334,221,4,705
9307436001002,1399,490,103,2,19
9307692001002,1426,366,184,8,256
9308140001002,299,216,171,7,361
9308972001002,1462,422,112,9,811
9309612001002,849,140,34,4,733
9310572001002,1179,237,32,2,930
9311404001002,272,445,185,4,482
9311852001002,215,445,217,1,497
9311980001002,1371,366,52,8,972
9312108001002,747,156,555,5,174
9315052001002,904,240,248,1,371
9315116001002,941,236,434,7,619
9315564001002,67,303,484,2,347
9317420001002,1399,494,135,1,19
9319532001002,1771,281,98,5,809
9320428001002,1405,52,300,11,548
9320748001002,442,53,300,10,429
9321004001002,1056,372,89,1,343
9321132001002,1048,263,132,2,375
9321260001002,963,367,534,11,303
9321324001002,293,323,138,1,40
9323052001002,898,79,580,11,72
9324204001002,1054,138,285,4,343
9328172001002,846,237,374,1,739
9332716001002,616,213,463,3,696
9335468001002,424,262,502,8,950
9339372001002,1764,467,549,11,909
9339564001002,1222,178,274,9,464
9339948001002,981,356,357,3,659
9340396001002,942,454,621,5,705
9341164001002,1739,190,75,6,628
9341548001002,520,339,124,5,158
9342252001002,618,295,201,2,610
9343276001002,1509,259,482,9,211
9316140001002,1114,121,131,4,138
9316396001002,698,439,295,6,209
9301612001002,252,157,217,8,662
9304684001002,1371,295,357,9,836
9324780001002,608,104,368,6,886
9327532001002,1562,492,248,2,739
9339180001002,737,281,91,8,811
9340268001002,981,216,407,6,950
9284143001002,990,165,359,2,927
9284335001002,500,319,180,11,151
9285935001002,1806,346,458,3,896
9288879001002,108,314,642,8,290
9289455001002,1255,485,260,2,605
9289839001002,1376,56,201,2,464
9290159001002,1501,350,615,4,353
9290415001002,1639,223,217,8,461
9290735001002,725,19,315,3,898
9290991001002,1069,363,225,8,359
9291183001002,1473,134,581,2,778
9291375001002,257,235,483,2,97
9292399001002,542,303,221,9,45
9292655001002,627,383,221,8,51
9294831001002,243,388,357,6,380
9295279001002,1125,216,134,3,667
9295407001002,1037,223,1,8,829
9297263001002,92,195,354,2,80
9298799001002,878,115,553,10,19
9299055001002,453,485,159,8,72
9300911001002,229,424,357,10,932
9300975001002,228,381,357,10,361
9301167001002,1750,216,601,0,7
9301551001002,725,241,314,3,752
9302639001002,1639,27,362,2,261
9304687001002,1371,32,113,10,836
9304879001002,215,493,258,2,497
9308079001002,109,216,169,0,80
9311599001002,215,322,395,1,497
9311983001002,1371,219,44,8,972
9313391001002,312,345,357,11,342
9314991001002,896,240,540,5,964
9315055001002,904,94,300,7,371
9315119001002,941,203,80,5,619
9319471001002,1768,133,218,9,164
9320687001002,442,4,435,8,158
9321071001002,487,451,300,3,884
9322159001002,1334,264,420,2,12
9323183001002,537,48,300,5,927
9324719001002,468,224,151,2,19
9327535001002,110,466,209,2,127
9329775001002,881,99,466,8,59
9334703001002,502,67,556,8,298
9335023001002,1677,436,386,2,535
9335215001002,414,327,51,2,130
9335471001002,502,38,478,9,77
9335727001002,620,109,330,8,290
9335983001002,653,216,456,7,253
9337071001002,53,376,155,6,548
9338863001002,1487,227,93,1,209
9339183001002,737,225,420,3,811
9339503001002,1679,166,33,2,334
9339631001002,1487,423,597,2,262
9340399001002,942,274,482,3,705
9341167001002,1739,357,408,9,628
9343471001002,1590,397,640,10,236
9289711001002,1018,402,586,2,410
9283556001002,380,178,97,4,961
9283620001002,586,2,522,1,41
9283684001002,903,458,656,3,113
9284708001002,433,74,207,3,943
9285092001002,421,260,300,9,151
9289828001002,1792,233,357,6,61
9290468001002,709,252,139,5,17
9290916001002,258,485,109,2,619
9291300001002,761,159,11,11,606
9291620001002,1602,70,120,2,619
9292196001002,1212,211,482,8,122
9292516001002,1806,423,262,3,896
9292580001002,1669,102,328,0,81
9292964001002,1325,206,496,2,127
9293860001002,1778,266,520,6,312
9295140001002,1479,288,357,8,392
9295268001002,81,439,357,11,451
9295652001002,303,346,643,6,496
9297700001002,520,83,482,7,158
9299300001002,1590,463,535,6,374
9299684001002,1206,443,133,3,86
9299940001002,520,7,221,1,158
9300708001002,340,98,609,8,639
9301092001002,327,83,314,11,77
9301668001002,301,173,357,6,361
9301732001002,350,216,508,9,638
9301924001002,1018,61,357,4,237
9302756001002,323,216,432,6,872
9303268001002,106,216,405,9,638
9304612001002,654,24,380,9,26
9304932001002,1283,188,242,2,831
9305892001002,1548,136,230,4,712
9307044001002,519,36,560,8,96
9307556001002,628,332,113,11,677
9307684001002,1426,367,73,1,256
9308836001002,1270,317,516,11,399
9308964001002,1462,239,277,9,811
9309476001002,390,216,112,10,917
9309988001002,85,221,27,8,986
9311972001002,1371,16,525,4,972
9312100001002,747,221,14,5,174
9312164001002,307,218,546,0,290
9314212001002,1084,376,92,3,917
9317220001002,659,67,277,10,158
9318756001002,840,351,20,11,275
9318884001002,968,218,348,1,191
9335716001002,933,12,369,6,60
9335844001002,1416,221,71,5,743
9336292001002,592,326,582,9,607
9337956001002,41,216,345,5,85
9338596001002,15,59,286,7,961
9339108001002,737,382,203,8,811
9339620001002,1222,328,520,1,464
9339940001002,1750,23,357,4,709
9340452001002,942,322,221,0,705
9341092001002,520,31,482,10,158
9341156001002,1739,245,550,7,628
9315940001002,1399,288,195,11,19
9346468001002,929,187,74,6,768
9293668001002,1736,16,520,8,696
9297380001002,1095,492,482,9,460
9315108001002,1700,149,541,3,917
9344612001002,1663,229,649,8,464
9284082001002,1684,143,605,3,548
9284722001002,749,185,619,6,398
9285554001002,884,140,644,1,151
9285938001002,697,143,251,4,631
9286962001002,856,104,536,11,83
9289458001002,1255,229,450,5,605
9289842001002,1376,477,532,6,464
9289906001002,1092,377,132,8,548
9291122001002,1692,216,121,11,73
9296562001002,1433,60,361,6,993
9296754001002,1385,173,178,8,352
9297522001002,1669,229,482,1,81
9297714001002,520,186,482,0,158
9298098001002,667,13,482,0,910
9298354001002,878,362,510,10,19
9301810001002,1621,278,373,8,451
9303666001002,719,216,12,4,885
9304882001002,205,39,395,2,730
9309682001002,157,396,54,8,628
9314226001002,941,414,191,8,619
9315506001002,528,139,376,5,628
9320178001002,922,288,227,2,952
9322098001002,1176,233,234,0,853
9322418001002,554,41,329,2,502
9324146001002,494,415,33,2,57
9324786001002,608,115,101,8,886
9325234001002,385,76,328,7,68
9326066001002,1511,156,530,4,29
9331186001002,977,204,363,8,107
9335154001002,1232,281,536,9,961
9335794001002,1325,30,208,8,650
9337778001002,514,476,520,1,465
9337970001002,1464,445,604,9,191
9338354001002,1507,263,198,8,853
9341170001002,1739,107,159,6,628
9343346001002,373,79,105,7,47
9343474001002,1590,297,624,11,374
9315954001002,698,106,295,11,209
9322162001002,1176,157,495,2,853
9330546001002,980,377,580,2,913
9284789001002,260,158,247,10,106
9285109001002,421,194,111,2,151
9285237001002,548,304,300,0,398
9295861001002,1380,60,357,7,502
9299893001002,520,372,613,3,158
9300917001002,1792,295,531,2,932
9301813001002,1322,327,357,0,900
9303285001002,220,253,435,2,340
9304501001002,747,16,288,1,174
9304629001002,1085,438,395,0,520
9304693001002,1371,7,489,8,836
9307189001002,942,315,370,0,705
9309557001002,157,246,230,8,628
9310837001002,175,445,291,9,552
9312053001002,200,299,624,2,419
9312629001002,322,229,219,0,136
9287733001002,601,408,367,5,563
9317621001002,1139,488,295,3,612
