PanjivaRecordID,ConsigneePanjivaID,HSCode,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
9306990001001,1204,337,156,3,525
9307118001001,942,320,462,2,705
9310062001001,748,237,112,8,398
9310318001001,198,28,78,2,717
9311150001001,1389,218,55,8,796
9311278001001,222,79,340,10,80
9315374001001,528,238,351,4,628
9317422001001,1399,63,135,4,19
9319470001001,1771,464,140,5,809
9320430001001,1405,335,300,2,548
9320494001001,637,475,300,7,783
9320686001001,442,491,373,8,158
9321454001001,1157,216,330,2,502
9322094001001,1176,239,523,11,853
9322158001001,1176,325,523,1,853
9322670001001,494,371,116,5,533
9322990001001,1176,171,523,7,853
9323630001001,442,104,300,7,158
9329774001001,629,104,300,10,961
9331886001001,743,171,100,2,559
9334830001001,1677,121,647,2,456
9335982001001,41,216,32,2,861
9336622001001,1341,216,40,0,5
9337198001001,520,184,482,3,158
9337582001001,1713,95,522,2,432
9338862001001,1487,223,561,2,209
9340910001001,873,364,221,8,486
9341166001001,1739,238,408,10,628
9341486001001,1669,140,486,6,154
9316014001001,528,197,351,5,628
9316334001001,83,39,243,2,357
9345454001001,854,363,546,8,486
9346926001001,1507,254,50,5,853
9295150001001,1404,216,357,4,392
9315566001001,1814,192,600,2,255
9344110001001,392,89,590,2,47
9284139001001,990,159,482,7,927
9285547001001,884,164,483,6,151
9288811001001,520,234,482,11,429
9288939001001,307,216,160,7,950
9290923001001,308,267,554,8,519
9291563001001,1551,216,357,9,80
9292267001001,520,63,30,3,158
9294635001001,290,99,78,8,80
9295403001001,1381,461,418,8,662
9296299001001,276,425,160,8,689
9296747001001,346,140,18,2,974
9299307001001,1590,352,287,5,374
9300907001001,317,216,310,2,932
9304107001001,520,304,482,8,158
9304491001001,1479,482,393,8,15
9304683001001,1371,26,414,8,836
9306795001001,1182,66,482,11,19
9307947001001,1481,216,273,10,12
9308971001001,1462,229,597,2,811
9309163001001,1462,444,556,2,811
9311787001001,266,28,406,2,984
9311979001001,1371,425,357,8,972
9312107001001,747,220,249,5,174
9316907001001,489,76,435,2,19
9317355001001,480,358,355,5,547
9322987001001,584,218,289,8,966
9323499001001,940,180,311,2,731
9324587001001,647,101,28,0,596
9326187001001,88,231,134,8,548
9326763001001,110,26,546,2,518
9327531001001,1562,105,139,2,739
9327915001001,883,205,523,8,16
9329451001001,881,186,300,5,582
9333163001001,222,29,240,0,80
9334699001001,1684,347,536,8,548
9335147001001,950,376,536,10,19
9335659001001,1325,216,375,9,80
9336043001001,1416,216,617,10,518
9336299001001,592,49,542,0,607
9339755001001,1079,54,357,8,167
9340395001001,942,459,482,4,705
9340907001001,873,240,221,10,486
9341163001001,1739,493,408,6,628
9315947001001,489,26,135,2,19
9316075001001,578,107,243,2,855
9345835001001,778,285,213,5,28
9287787001001,991,136,70,8,970
9345003001001,440,486,524,4,19
9284336001001,500,171,70,2,151
9284848001001,884,61,483,8,151
9285232001001,1226,188,116,4,797
9285936001001,1806,483,543,4,896
9286960001001,856,115,107,5,83
9288688001001,937,262,112,10,343
9289840001001,1376,251,532,4,464
9296048001001,1479,216,462,8,801
9300720001001,1680,216,291,1,225
9306736001001,1669,116,303,2,81
9307952001001,1433,216,357,7,249
9308976001001,298,216,390,2,874
9309488001001,1662,403,112,9,912
9309616001001,982,417,590,6,923
9310064001001,748,159,112,6,398
9313456001001,247,116,362,5,482
9314288001001,528,240,351,7,628
9314992001001,896,229,44,8,964
9315120001001,941,382,80,8,619
9321136001001,978,227,488,2,548
9322160001001,1176,143,523,3,853
9322672001001,1002,244,61,8,387
9323120001001,470,99,225,2,893
9324464001001,1441,79,432,11,1004
9325680001001,452,137,95,5,86
9326064001001,974,81,377,2,102
9329648001001,613,310,300,1,458
9331376001001,696,214,218,9,696
9331632001001,322,29,493,0,136
9332336001001,1057,201,482,7,113
9333168001001,747,38,249,11,174
9334640001001,1076,443,536,2,927
9335088001001,1076,440,536,2,927
9337776001001,514,231,520,7,465
9339376001001,1764,269,220,2,909
9339440001001,131,286,520,11,486
9341552001001,520,385,482,8,158
9342256001001,618,424,542,7,610
9343472001001,371,326,400,8,182
9338864001001,1487,61,520,2,209
9283373001001,534,400,520,2,986
9284845001001,749,177,199,2,398
9285037001001,548,377,300,3,846
9285549001001,884,407,286,6,151
9289197001001,1543,402,357,8,935
9289837001001,334,216,184,8,290
9295213001001,335,216,315,4,714
9295597001001,1499,160,357,1,728
9295725001001,61,216,585,2,502
9296493001001,84,216,357,5,932
9302509001001,1433,260,361,2,242
9307757001001,1569,216,16,7,544
9312237001001,1792,218,160,3,966
9312813001001,361,218,176,5,885
9313901001001,569,179,600,2,696
9316909001001,1399,301,657,2,194
9320429001001,1405,227,300,0,548
9321133001001,978,476,300,2,548
9322093001001,1176,151,553,2,853
9323949001001,1657,138,486,1,105
9325933001001,1511,394,504,2,102
9328813001001,1176,21,523,7,853
9331949001001,357,286,418,0,28
9335085001001,1684,248,536,5,548
9336109001001,1678,49,50,10,607
9339181001001,737,226,539,8,811
9340653001001,36,439,401,2,95
9340909001001,942,39,482,2,705
9304621001001,1085,36,102,2,520
9303277001001,1680,216,639,8,885
9318829001001,989,185,432,2,19
9343917001001,1605,47,112,2,541
9285479001001,500,405,70,11,151
9289511001001,719,158,357,8,650
9289575001001,1722,216,602,8,448
9289959001001,1376,316,532,2,464
9290215001001,189,159,274,2,644
9292583001001,1669,332,482,5,81
9292647001001,969,103,527,2,596
9292711001001,837,19,2,2,730
9295207001001,337,77,357,2,392
9297319001001,942,328,221,4,705
9299943001001,520,468,221,3,158
9303079001001,317,209,357,2,340
9303399001001,305,216,357,10,638
9309479001001,390,140,650,3,917
9313255001001,247,445,395,6,99
9315047001001,904,225,481,2,371
9315239001001,380,435,620,11,961
9320999001001,1056,257,304,2,343
9321319001001,572,216,655,2,437
9322215001001,939,216,311,4,778
9323239001001,626,21,569,5,959
9327207001001,854,484,54,8,486
9331367001001,696,199,521,2,696
9332327001001,1465,34,482,2,107
9333927001001,1588,91,536,4,371
9337319001001,486,325,130,3,278
9338151001001,620,216,375,0,303
9338279001001,1786,447,520,2,388
9338791001001,15,382,636,2,961
9339111001001,737,242,520,3,811
9340263001001,306,216,357,11,950
9340519001001,1500,290,482,2,371
9340647001001,520,413,482,3,202
9316007001001,528,245,160,5,628
9346215001001,128,453,95,9,136
9347047001001,927,442,221,3,398
9283621001001,1126,18,247,5,28
9284773001001,260,405,177,2,106
9284901001001,1053,122,352,2,398
9291621001001,1602,108,377,2,619
9292581001001,1669,103,482,9,81
9292709001001,837,21,543,11,730
9293861001001,1778,320,520,7,312
9294693001001,1433,216,361,7,326
9299941001001,520,74,221,9,158
9301093001001,1619,216,504,8,638
9301413001001,361,3,105,8,237
9304421001001,266,445,247,8,539
9305125001001,229,218,387,8,359
9306085001001,1085,83,395,8,520
9308453001001,1389,216,357,7,757
9308837001001,323,207,357,8,761
9309477001001,390,143,112,7,917
9312101001001,747,21,431,5,174
9314981001001,442,240,426,8,852
9315685001001,480,151,355,4,547
9320933001001,1056,143,300,11,343
9328165001001,846,79,374,9,739
9329893001001,442,99,300,4,158
9330277001001,1791,244,226,5,415
9335781001001,152,216,574,8,935
9336293001001,592,49,406,8,607
9340517001001,1500,225,482,11,371
9340773001001,1675,151,19,6,444
9342373001001,618,358,444,2,610
9342501001001,1806,216,542,9,975
9291173001001,1619,298,160,2,410
9331365001001,696,209,122,2,696
9338597001001,147,432,579,2,80
9343909001001,1605,226,112,0,541
9285160001001,756,94,378,2,151
9288936001001,306,254,357,2,274
9290280001001,1792,216,99,2,502
9295144001001,228,471,357,2,392
9297512001001,1182,54,188,2,19
9297640001001,1182,61,156,2,19
9297896001001,1516,137,482,2,624
9298664001001,667,32,482,4,588
9299304001001,1590,340,640,3,374
9299368001001,1590,484,642,0,374
9302120001001,886,178,614,1,644
9303720001001,1381,216,357,5,336
9304680001001,1371,435,357,8,836
9305256001001,1040,218,395,4,359
9306472001001,964,99,482,11,59
9315560001001,946,491,600,2,5
9322664001001,442,444,300,10,158
9323624001001,442,238,300,5,158
9328296001001,1777,218,492,2,245
9329128001001,676,39,300,5,105
9333864001001,994,403,144,5,25
9335592001001,1332,216,127,2,502
9337128001001,1736,179,296,2,696
9338792001001,15,278,286,2,961
9338856001001,691,224,236,11,164
9339176001001,737,239,520,9,811
9340392001001,942,151,482,7,705
9340776001001,942,405,461,2,705
9316200001001,83,216,243,3,60
9345576001001,706,75,646,2,47
9346344001001,128,140,95,10,136
9346728001001,1275,387,85,5,17
9307688001001,1426,143,333,9,256
9344936001001,442,141,394,2,158
9283358001001,48,180,22,5,214
9284126001001,507,469,520,0,917
9284510001001,1087,151,361,2,151
9285342001001,500,403,70,4,151
9285790001001,1458,245,474,3,41
9288094001001,1004,222,617,2,731
9290014001001,330,216,357,7,502
9290142001001,1292,233,328,10,671
9292126001001,1494,118,221,8,746
9292254001001,520,280,482,3,158
9295326001001,285,239,15,8,80
9295774001001,1551,216,357,11,761
9295966001001,1782,159,555,2,252
9297502001001,455,106,483,0,131
9299294001001,1590,149,640,5,374
9299934001001,520,99,221,1,158
9301406001001,1040,216,231,8,359
9301598001001,1573,216,357,11,662
9301982001001,1018,216,357,6,861
9302942001001,305,216,586,2,991
9303198001001,1639,282,357,8,361
9303326001001,875,216,338,8,361
9303582001001,1479,100,357,2,259
9303710001001,228,216,357,5,253
9304286001001,719,218,357,11,359
9304350001001,266,324,258,3,1007
9307166001001,455,99,544,8,131
9307422001001,1383,18,391,8,486
9307806001001,1008,216,553,2,303
9308510001001,719,104,357,8,885
9308894001001,390,468,112,10,917
9312094001001,747,34,249,11,174
9312670001001,25,23,357,10,31
9312734001001,175,445,494,3,482
9314142001001,814,59,432,8,768
9319710001001,949,240,539,5,556
9320542001001,890,488,79,3,640
9320926001001,613,402,300,2,458
9321566001001,456,186,523,5,113
9323806001001,893,79,300,11,654
9325022001001,1657,138,116,6,105
9325086001001,1015,265,545,3,113
9327966001001,1219,101,59,2,19
9328606001001,998,105,339,5,19
9330910001001,977,215,181,1,107
9331358001001,696,213,218,1,696
9331742001001,257,201,121,2,97
9335070001001,1684,223,639,8,548
9335134001001,1232,382,256,2,961
9335198001001,1076,253,373,2,927
9335454001001,948,418,246,5,610
9335774001001,600,216,604,1,935
9336030001001,66,216,425,8,898
9336606001001,1313,397,495,0,781
9336670001001,836,78,543,2,811
9336926001001,990,198,482,2,927
9338078001001,1343,151,186,8,663
9338590001001,685,367,520,7,533
9338654001001,1641,216,88,8,992
9339102001001,737,233,520,1,811
9339550001001,1723,241,520,7,343
9340254001001,1479,82,188,8,709
9340510001001,1500,240,46,2,371
9341982001001,520,261,482,2,429
9345246001001,1663,301,116,4,464
9345566001001,706,65,514,2,47
9343326001001,1590,460,640,5,374
9343966001001,1605,239,533,2,541
9283494001001,703,259,260,7,627
9283622001001,586,1,549,3,41
9283750001001,1228,247,620,5,66
9285158001001,421,87,300,2,151
9285734001001,884,457,483,9,151
9288998001001,1573,387,160,2,857
9289574001001,305,210,357,8,448
9290022001001,1161,216,256,2,800
9291622001001,1602,330,377,2,619
9291942001001,520,126,482,10,158
9292710001001,837,16,543,6,730
9294566001001,330,136,357,2,437
9296422001001,328,216,325,2,167
9299302001001,1590,345,640,6,374
9299366001001,1590,352,642,10,374
9302054001001,1420,216,172,8,966
9304102001001,520,23,482,8,158
9305702001001,175,445,321,10,476
9309094001001,832,331,439,2,469
9309158001001,1462,248,54,2,811
9309478001001,390,485,112,3,917
9315174001001,946,216,600,11,778
9287846001001,658,103,70,7,596
9317734001001,617,296,333,8,209
9321766001001,115,216,555,2,502
9322022001001,584,216,440,8,361
9323238001001,626,28,246,5,959
9334310001001,979,216,198,2,979
9338086001001,1185,227,520,4,548
9338278001001,1786,223,520,1,388
9338534001001,1641,216,557,7,80
9338790001001,15,272,286,2,961
9339110001001,737,241,493,8,811
9343590001001,267,281,362,0,305
9307238001001,703,225,260,6,627
9317094001001,698,370,216,3,258
9283419001001,955,481,482,6,406
9283739001001,528,6,214,4,41
9285019001001,260,134,247,1,106
9285723001001,884,337,483,2,151
9285787001001,966,228,4,5,41
9285851001001,1100,66,492,8,615
9289499001001,1473,216,202,8,336
9289627001001,878,486,19,11,19
9289947001001,1376,8,532,2,464
9291291001001,761,228,488,8,606
9291675001001,337,216,357,11,359
9294747001001,220,216,357,0,322
9295131001001,35,216,357,11,392
9297947001001,1057,170,482,0,113
9299035001001,694,205,331,10,161
9299675001001,1206,91,205,3,86
9299931001001,520,200,221,3,158
9301275001001,316,216,357,11,638
9303259001001,317,216,357,9,638
9308123001001,1381,216,338,8,760
9309467001001,877,356,463,2,19
9309595001001,849,143,590,4,733
9309659001001,1316,437,528,8,541
9312219001001,1110,387,357,4,262
9314523001001,409,67,116,3,917
9315803001001,735,216,254,2,778
9316891001001,1399,101,136,7,19
9320539001001,629,421,300,4,961
9320923001001,613,382,300,10,458
9321051001001,293,141,413,3,40
9321371001001,896,224,300,5,852
9321691001001,584,431,523,2,799
9322715001001,409,142,414,3,917
9325019001001,879,115,432,10,38
9326235001001,88,226,374,8,548
9326683001001,846,140,374,1,413
9328347001001,1219,438,618,2,19
9331035001001,977,270,351,2,107
9333211001001,1067,38,513,0,762
9335067001001,646,312,536,8,964
9337755001001,514,226,604,8,465
9338523001001,1786,248,520,3,207
9338971001001,96,343,520,2,986
9339227001001,95,240,520,9,947
9339547001001,1723,240,520,0,343
9339611001001,95,159,520,0,947
9340123001001,141,316,357,4,604
9341723001001,1095,488,43,2,460
9346011001001,1477,311,196,2,369
9347035001001,749,403,21,8,398
9318491001001,477,445,453,3,552
9320795001001,629,386,468,2,961
9319707001001,949,229,585,5,556
9336923001001,990,227,482,11,927
9283417001001,1589,32,212,5,997
9283737001001,528,27,214,1,41
9286745001001,1232,319,536,11,961
9288537001001,293,150,234,3,40
9290393001001,24,216,591,2,0
9292441001001,990,109,7,2,927
9295257001001,1382,477,30,2,392
9295513001001,729,143,357,10,365
9297433001001,1182,280,482,2,19
9299289001001,1590,59,640,5,374
9299481001001,990,180,482,10,927
9299993001001,866,121,162,3,68
9302041001001,308,354,349,2,519
9302937001001,1573,216,160,5,246
9303321001001,332,469,357,8,361
9303897001001,1543,216,358,8,992
9304985001001,1551,218,357,4,461
9310297001001,1125,216,357,5,990
9311961001001,746,27,357,2,944
9312089001001,747,24,179,5,174
9312857001001,272,138,395,3,1007
9313497001001,896,225,334,8,964
9314457001001,1652,77,116,2,909
9315545001001,1278,216,199,6,861
9315609001001,669,216,567,3,235
9317081001001,1690,136,355,8,970
9320665001001,1056,325,300,9,343
9320729001001,459,281,300,0,25
9320985001001,961,58,185,2,778
9321049001001,1048,302,300,2,86
9322393001001,432,216,137,2,502
9322585001001,943,155,116,2,152
9322969001001,456,188,523,8,113
9323929001001,431,487,116,3,588
9326553001001,1716,167,96,2,60
9329113001001,504,99,300,9,59
9329241001001,470,102,23,2,893
9331033001001,977,204,351,0,107
9336345001001,592,280,50,1,607
9336665001001,836,239,643,2,811
9336985001001,519,468,482,7,917
9337369001001,387,139,221,1,867
9337561001001,1713,242,522,6,432
9337753001001,514,228,520,10,465
9338073001001,1185,248,520,0,548
9339225001001,95,490,520,8,947
9339609001001,95,118,520,8,947
9339865001001,1593,216,357,1,709
9340505001001,1500,330,482,2,371
9340761001001,996,219,482,2,153
9341081001001,1196,439,371,3,95
9342297001001,376,143,285,3,961
9343321001001,1528,33,447,4,529
9343769001001,433,121,115,6,943
9343961001001,1605,240,112,0,541
9344921001001,854,248,552,8,486
9283418001001,955,128,482,9,406
9283482001001,1468,425,204,5,41
9288794001001,1376,262,370,2,464
9289626001001,878,364,339,5,19
9291034001001,1639,216,61,2,522
9292250001001,520,62,482,11,158
9293978001001,96,174,520,9,986
9294874001001,1792,216,357,11,384
9295066001001,1379,216,271,4,752
9295258001001,1792,379,357,2,392
9298138001001,1229,129,42,6,406
9299290001001,1590,294,443,5,374
9301658001001,1429,216,483,8,448
9301914001001,1371,322,357,7,972
9305178001001,187,466,554,5,476
9306202001001,508,172,482,2,185
9306394001001,927,97,482,11,398
9307162001001,455,430,482,8,131
9308890001001,877,112,218,5,19
9309018001001,757,374,624,1,444
9309850001001,748,252,525,2,398
9311258001001,1793,52,247,5,482
9312090001001,747,343,249,5,174
9314522001001,409,457,116,3,917
9315674001001,480,298,355,5,547
9316442001001,528,7,351,5,628
9316506001001,569,180,300,7,696
9319194001001,1662,188,257,5,912
9319578001001,586,99,465,2,74
9319706001001,949,117,82,5,556
9321754001001,1254,321,523,2,4
9321818001001,596,241,523,10,512
9323674001001,1260,445,225,5,574
9328410001001,1234,87,301,3,19
9331034001001,977,195,278,2,107
9333786001001,128,119,95,5,136
9334426001001,1588,247,547,4,371
9334618001001,601,49,350,10,563
9335066001001,646,266,536,5,964
9335130001001,1232,151,536,1,961
9336986001001,519,140,482,10,917
9337562001001,1251,388,482,7,744
9338074001001,1185,223,309,8,548
9339546001001,1679,231,401,2,334
9339610001001,95,423,520,8,947
9341082001001,1196,407,55,3,95
9342298001001,1313,355,227,5,781
9346266001001,595,220,482,2,484
9303322001001,1079,216,357,6,638
9335194001001,1076,239,537,7,927
9343898001001,1605,233,350,2,541
9344666001001,633,159,558,2,696
9284010001001,676,203,300,9,105
9285418001001,517,376,73,0,106
9289834001001,1692,216,357,0,288
9289962001001,1376,242,632,2,464
9293290001001,1576,377,357,0,982
9299306001001,1590,351,608,5,374
9299626001001,779,121,241,5,217
9299946001001,520,127,221,11,158
9300522001001,725,216,609,8,992
9303082001001,1433,131,160,2,340
9304682001001,1371,36,251,8,836
9312298001001,266,445,591,5,1007
9315050001001,904,156,300,2,371
9316970001001,1399,211,136,2,19
9319850001001,1100,160,492,7,615
9320746001001,537,322,300,7,927
9327210001001,854,279,546,8,486
9327530001001,1562,470,546,2,739
9331690001001,364,286,357,10,28
9336618001001,1341,216,40,11,799
9339114001001,737,247,185,8,811
9339626001001,582,251,520,8,398
9341034001001,443,140,482,0,733
9346090001001,270,395,383,2,779
9285482001001,500,454,70,1,151
9296490001001,1680,216,291,10,932
9303018001001,1792,216,548,8,124
9347050001001,927,212,221,2,398
9283336001001,1133,79,627,2,655
9285064001001,914,151,391,3,37
9288264001001,970,296,451,2,731
9288776001001,1376,234,460,2,464
9288968001001,1379,216,402,8,650
9289864001001,1382,216,496,8,290
9290120001001,1567,247,328,7,606
9290568001001,308,232,210,2,519
9290696001001,220,96,357,2,490
9291400001001,252,216,357,11,1005
9292232001001,520,77,351,3,158
9292360001001,722,296,77,2,359
9292808001001,927,135,482,2,398
9294472001001,298,216,357,0,885
9294664001001,1322,266,357,2,798
9295240001001,1177,219,298,2,981
9295368001001,74,216,576,2,392
9296392001001,1639,157,357,8,80
9297480001001,1196,276,482,3,95
9298760001001,122,271,532,7,88
9300808001001,769,216,68,8,167
9301512001001,228,355,357,8,818
9301576001001,50,216,30,1,451
9301960001001,11,177,393,8,380
9302408001001,25,482,357,7,31
9303560001001,369,216,200,8,638
9304008001001,337,431,160,8,299
9305864001001,222,130,357,3,177
9306568001001,1528,36,482,8,916
9307080001001,542,117,499,6,45
9310152001001,1419,228,218,6,773
9310344001001,586,143,180,5,69
9311880001001,1200,4,357,7,670
9312328001001,336,218,347,8,885
9313352001001,181,189,258,5,793
9313480001001,94,463,647,2,942
9314312001001,1002,242,458,8,80
9314952001001,896,228,300,0,678
9316872001001,659,26,113,8,158
9317256001001,1399,100,136,7,19
9319752001001,1591,239,116,9,840
9320520001001,487,240,169,8,811
9321096001001,896,229,300,9,506
9324168001001,1009,137,116,1,17
9326216001001,88,223,546,3,548
9327176001001,854,367,485,8,486
9330120001001,545,458,300,2,596
9330440001001,609,192,420,2,107
9334216001001,433,49,482,8,943
9335112001001,1076,244,400,2,927
9335496001001,152,216,146,9,461
9335560001001,1677,216,305,2,502
9335880001001,502,216,375,6,973
9336904001001,990,225,614,2,927
9336968001001,582,229,520,11,398
9337288001001,526,454,591,2,571
9337416001001,520,476,359,3,158
9337672001001,501,216,442,8,80
9337864001001,424,486,644,2,749
9340424001001,942,410,592,2,705
9341320001001,1168,439,482,2,423
9316296001001,578,9,0,2,437
9346952001001,927,92,482,1,398
9285832001001,1100,167,502,8,615
9297224001001,35,481,357,8,872
9340232001001,35,216,346,8,950
9283736001001,528,24,214,9,41
9287000001001,856,105,158,5,83
9287064001001,270,312,551,10,37
9287320001001,796,74,551,2,24
9288792001001,1567,263,328,10,606
9290840001001,97,216,19,8,639
9291288001001,761,238,357,6,606
9293528001001,131,457,520,11,486
9295960001001,92,223,315,8,901
9296536001001,1760,216,52,6,352
9298136001001,1229,128,221,0,406
9301080001001,50,24,357,2,502
9304600001001,786,135,328,2,374
9305880001001,1085,16,153,8,520
9306008001001,981,218,357,11,950
9306648001001,520,139,482,5,158
9307928001001,366,216,160,10,348
9309016001001,1462,160,112,9,811
9310552001001,1385,352,256,8,451
9312280001001,247,445,357,6,99
9312856001001,1800,445,412,2,1007
9314904001001,1015,141,545,2,113
9316888001001,1399,102,365,5,19
9316952001001,539,136,618,2,371
9318168001001,429,59,497,2,291
9319192001001,1662,145,112,3,912
9320344001001,442,226,300,4,851
9320984001001,1056,179,300,9,343
9322136001001,456,178,380,5,113
9323480001001,940,463,516,2,731
9324120001001,442,484,300,8,158
9325080001001,1015,105,88,3,113
9328792001001,533,35,64,3,588
9331032001001,977,214,347,2,107
9334808001001,692,216,63,11,502
9336664001001,836,240,543,0,811
9337752001001,514,223,167,8,465
9337880001001,1386,128,375,2,242
9338456001001,1778,295,520,5,312
9338904001001,534,236,128,2,986
9338968001001,1763,227,520,1,222
9340696001001,1395,224,586,9,884
9340760001001,942,407,257,2,705
9340824001001,942,406,221,4,705
9341080001001,1196,489,482,5,95
9341336001001,1520,231,482,9,209
9345304001001,1393,106,430,2,954
9292568001001,1806,63,543,3,896
9317720001001,1220,100,351,0,596
9339864001001,220,216,493,2,810
9343704001001,383,99,221,7,59
9343768001001,433,106,81,6,943
9283349001001,1133,115,65,2,655
9283413001001,1589,381,640,5,997
9283925001001,881,91,615,3,809
9285013001001,260,435,247,4,106
9285397001001,500,437,70,2,151
9287317001001,1076,28,536,2,927
9288021001001,1452,429,62,3,41
9289941001001,1376,337,532,2,464
9290517001001,1571,217,8,2,50
9293141001001,540,199,253,3,980
9295317001001,875,216,357,1,898
9296981001001,1753,216,89,2,796
9299477001001,990,99,251,2,927
9299925001001,520,169,221,3,158
9300693001001,1433,216,70,8,639
9301845001001,317,216,411,2,341
9302677001001,1069,461,160,8,380
9303509001001,1379,216,268,8,286
9307605001001,1139,250,186,2,612
9307797001001,1114,51,16,4,138
9307989001001,323,216,319,10,359
9309013001001,1462,225,112,4,811
9311637001001,325,218,633,4,367
9311701001001,1792,386,357,8,124
9312021001001,196,445,394,2,938
9314901001001,1015,166,545,3,113
9318677001001,429,351,408,2,291
9319189001001,1662,315,541,5,912
9320341001001,442,259,549,2,226
9320533001001,487,119,300,8,811
9320917001001,939,181,178,2,682
9322005001001,1535,230,454,1,80
9324821001001,494,138,433,4,105
9335061001001,646,231,536,9,964
9335445001001,948,430,633,2,610
9337365001001,387,348,221,3,867
9338069001001,1185,228,520,11,548
9339093001001,737,227,64,8,811
9340693001001,1395,237,569,9,884
9340821001001,942,63,221,2,705
9341077001001,520,223,602,2,555
9341205001001,36,439,413,3,95
9341333001001,1520,248,482,7,209
9342293001001,376,333,543,3,961
9343317001001,384,91,618,2,954
9316053001001,1569,216,16,4,502
9346133001001,1090,457,617,2,398
9283357001001,1133,188,520,4,886
9284125001001,1140,478,315,5,105
9285853001001,17,140,300,4,631
9289181001001,1551,481,357,8,935
9289949001001,1376,201,532,2,464
9290141001001,1292,187,328,8,671
9290845001001,1433,216,21,8,639
9291933001001,520,125,482,11,158
9292125001001,618,339,56,2,610
9296605001001,252,216,357,10,794
9296861001001,337,250,357,2,855
9296925001001,1619,216,2,8,993
9305117001001,878,105,19,10,19
9306397001001,1182,432,482,2,19
9306717001001,1587,105,271,6,669
9306973001001,599,331,221,2,954
9307933001001,254,172,643,2,249
9309661001001,1169,143,590,9,118
9311837001001,276,101,166,8,689
9312669001001,25,24,357,10,31
9312861001001,266,130,406,3,1007
9314525001001,523,216,434,11,253
9320221001001,112,216,129,2,7
9321949001001,584,216,523,3,518
9323229001001,626,27,18,5,959
9323357001001,626,299,308,4,959
9333853001001,535,403,468,5,263
9335133001001,1232,348,536,2,961
9336925001001,990,82,482,2,927
9338077001001,620,216,375,4,299
9339549001001,1723,152,520,8,343
9341085001001,1520,332,482,2,720
9341981001001,520,233,482,0,429
9315997001001,1042,248,595,10,138
9298333001001,455,134,482,11,412
9343901001001,1605,227,112,1,541
9283783001001,879,178,339,3,38
9284807001001,260,454,247,1,106
9285319001001,500,388,149,2,151
9288967001001,1125,216,160,5,650
9290503001001,1567,227,328,0,619
9291015001001,1593,216,357,6,359
9294983001001,719,216,357,4,359
9296967001001,1753,255,359,8,796
9297671001001,942,279,482,2,705
9299207001001,1313,435,182,5,781
9300935001001,1092,233,357,6,521
9302215001001,1256,216,278,8,639
9302791001001,1479,216,630,2,261
9305863001001,222,78,357,3,177
9306567001001,1528,21,482,0,916
9307975001001,1783,216,357,0,749
9309959001001,748,241,81,2,398
9311879001001,1200,293,241,2,670
9312647001001,368,157,160,2,847
9315335001001,1241,178,600,0,50
9320775001001,470,178,30,3,893
9322375001001,554,216,308,7,973
9335111001001,1076,224,329,2,927
9336967001001,582,299,520,2,398
9338439001001,1778,426,520,2,312
9340743001001,942,453,356,2,705
9341831001001,1590,134,642,0,374
9316039001001,83,216,243,8,518
9345607001001,397,79,300,10,211
9346567001001,873,297,221,8,486
9288839001001,1337,216,160,6,239
9340231001001,300,216,357,9,950
9283898001001,818,188,300,4,917
9289530001001,1069,216,261,8,650
9290234001001,864,216,357,3,666
9290938001001,1388,216,417,9,659
9292282001001,520,18,482,3,158
9292794001001,666,342,543,5,68
9295162001001,74,308,357,8,752
9295418001001,719,283,357,2,502
9295994001001,302,268,407,2,378
9296122001001,1150,58,84,2,889
9297722001001,520,290,482,5,158
9300922001001,1092,223,300,5,627
9303290001001,336,216,380,8,885
9303994001001,1432,218,357,7,167
9306554001001,1182,138,482,11,194
9311930001001,361,218,105,9,367
9312890001001,1110,323,357,2,262
9315386001001,528,115,351,5,628
9287738001001,601,265,70,5,563
9320506001001,487,222,300,9,811
9320698001001,444,470,309,3,80
9322234001001,1047,216,62,2,502
9324730001001,1226,54,116,5,45
9325946001001,1659,140,358,2,725
9327418001001,1791,99,40,2,59
9334138001001,1076,456,537,3,927
9334714001001,1498,216,3,2,778
9335290001001,1080,132,551,5,78
9336762001001,1521,407,482,4,248
9338490001001,985,367,236,1,909
9339578001001,582,267,520,4,398
9340474001001,520,248,490,2,851
9342906001001,1188,72,221,5,17
9316026001001,489,159,135,7,19
9345850001001,1390,14,312,2,414
9342138001001,506,376,543,8,19
9343930001001,1605,159,276,2,541
9283276001001,1684,370,536,7,548
9283596001001,94,57,361,2,942
9285772001001,362,178,357,6,264
9285836001001,1100,358,83,8,615
9286476001001,1813,201,228,5,574
9290124001001,1567,240,328,10,606
9290508001001,1567,223,328,4,619
9291020001001,1551,216,56,8,352
9291404001001,296,159,516,10,784
9292364001001,1669,138,185,3,187
9295244001001,1692,216,370,8,359
9295692001001,1052,216,12,8,290
9299340001001,1182,63,482,0,19
9300492001001,352,221,395,2,518
9301068001001,290,309,78,2,502
9303244001001,1473,216,423,8,361
9303372001001,111,216,327,8,664
9303820001001,864,216,500,2,749
9306572001001,1269,89,482,10,108
9307340001001,1399,388,136,5,19
9307532001001,1399,140,495,5,19
9307852001001,1724,216,142,2,456
9308300001001,1370,240,218,1,787
9309260001001,937,161,555,8,343
9311628001001,336,140,10,8,367
