PanjivaRecordID,Carrier,ConsigneePanjivaID,GoodsShipped,PortOfUnlading,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
281469001002,3,344,115,233,208,48,622
289533001002,13,1389,20,48,227,20,514
294141001002,19,1136,66,113,327,20,524
294461001002,0,742,96,113,118,47,219
282365001002,4,1166,20,263,138,20,229
284093001002,15,1003,21,74,63,34,148
284733001002,25,292,66,244,130,20,117
285053001002,12,1003,21,74,74,38,176
285437001002,18,825,20,61,349,58,424
287805001002,14,442,42,212,300,48,66
292349001002,13,943,18,5,324,62,192
281334001002,1,1432,18,212,9,39,603
281142001002,12,1102,31,330,106,20,366
287478001002,6,18,20,244,275,20,318
289782001002,13,1214,20,135,135,30,404
292662001002,19,1102,18,102,101,35,279
294646001002,17,1378,21,240,335,62,127
282358001002,20,1170,44,241,118,2,114
282486001002,10,1484,18,55,173,29,192
283702001002,16,47,20,199,94,36,330
284150001002,8,1002,20,74,74,15,615
285046001002,25,1003,21,106,293,20,148
285238001002,15,111,20,58,245,20,394
287990001002,14,1300,20,45,124,3,377
290340001002,20,54,110,138,202,35,101
290980001002,25,1372,114,296,157,50,413
282084001002,13,203,28,88,339,62,604
282148001002,10,818,20,263,155,20,495
281444001002,11,133,26,301,319,20,441
283492001002,6,544,96,265,113,20,7
287844001002,9,1185,7,286,221,20,628
290212001002,2,539,26,17,178,50,84
284260001002,14,356,76,178,56,50,54
288484001002,10,864,26,240,323,50,232
289380001002,23,734,20,253,133,20,353
293092001002,15,1618,28,270,54,48,313
289535001002,9,615,20,153,254,20,76
289599001002,16,1128,29,214,277,15,638
293951001002,1,469,20,74,74,15,108
284927001002,18,988,26,99,232,57,84
285055001002,15,254,20,330,74,60,432
288831001002,23,1513,114,288,67,50,413
290388001002,14,103,83,300,202,0,166
290452001002,14,1394,20,283,183,61,148
282132001002,22,818,20,263,261,59,176
281172001002,23,150,29,315,48,23,367
281236001002,9,46,29,233,96,48,370
281364001002,12,117,7,262,281,20,286
287380001002,22,677,20,286,57,20,163
290068001002,13,890,18,296,95,35,129
293908001002,3,1136,66,207,236,28,647
284884001002,10,571,58,312,13,37,93
285460001002,5,469,20,283,59,20,265
288724001002,21,1349,20,263,303,41,229
288852001002,23,150,29,5,333,25,449
289236001002,11,544,28,260,275,20,613
282809001002,15,710,42,261,337,36,66
290361001002,22,147,115,311,281,20,87
281785001002,13,398,9,285,190,40,47
281913001002,12,217,20,276,304,20,286
289721001002,13,183,21,134,190,21,440
289913001002,0,955,96,239,247,20,361
292089001002,12,406,18,42,179,35,198
292665001002,6,1022,20,242,128,33,100
293817001002,25,177,133,155,120,50,267
294137001002,19,1608,82,203,195,20,322
282489001002,10,1484,18,201,217,35,141
282553001002,7,897,41,278,289,21,61
283257001002,11,253,26,199,209,55,232
283833001002,8,47,20,37,50,20,564
289273001002,10,734,20,190,299,20,176
292345001002,13,1357,29,327,297,13,552
293433001002,21,103,115,257,347,20,166
287413001002,0,754,18,42,61,21,32
292661001002,24,183,20,134,91,20,64
282357001002,20,1170,20,113,271,61,440
283253001002,8,884,18,323,52,20,32
283701001002,8,47,20,263,77,2,330
284149001002,9,1002,20,74,97,20,176
284597001002,10,695,29,328,81,55,370
284917001002,12,41,110,170,178,63,257
288437001002,10,1618,18,113,254,43,372
291445001002,15,804,29,299,334,48,639
292405001002,25,888,31,263,119,20,79
293301001002,3,311,7,212,221,33,402
282808001002,8,706,21,238,272,20,145
287480001002,4,283,20,300,275,20,343
290232001002,13,977,20,147,86,20,189
282552001002,19,897,29,278,289,18,61
285112001002,6,1392,20,74,74,6,318
285240001002,15,1003,21,282,55,8,395
285368001002,10,1182,11,194,310,61,4
287736001002,5,217,115,248,290,20,286
288888001002,2,1110,42,125,9,50,369
291448001002,15,879,110,237,292,20,170
281933001002,2,1237,110,109,215,25,324
287373001002,22,818,20,271,269,20,229
293069001002,0,1429,44,196,118,20,114
282317001002,7,339,16,146,216,50,220
283853001002,4,47,20,92,13,53,414
284877001002,10,175,7,83,328,38,213
288845001002,23,87,15,81,60,11,557
288909001002,0,87,97,212,297,20,557
289293001002,8,734,20,283,199,20,353
282133001002,22,818,20,256,26,20,429
281173001002,11,150,28,315,67,13,185
287381001002,6,1155,20,263,303,6,163
290261001002,4,1073,20,113,349,20,56
291669001002,20,1436,114,190,9,6,413
293909001002,3,1106,66,196,75,20,204
282325001002,7,708,41,187,245,50,349
282389001002,9,1155,20,263,303,34,106
283221001002,10,474,42,157,36,21,369
285205001002,17,1173,44,282,293,10,486
288469001002,10,40,110,279,273,59,170
288533001002,10,1583,112,136,314,35,279
288789001002,23,1618,21,183,118,26,223
288853001002,25,150,29,315,109,15,638
293781001002,21,631,7,221,221,11,13
291402001002,21,218,16,71,281,21,220
281162001002,23,908,82,181,205,50,527
289098001002,25,1054,20,10,345,16,478
284810001002,16,1207,26,301,319,28,232
288458001002,3,417,26,226,159,50,84
288842001002,1,1450,115,233,96,6,286
288906001002,23,217,7,212,145,11,286
291658001002,13,638,29,9,19,18,642
282785001002,15,1618,29,113,161,14,133
290401001002,14,217,7,191,111,53,286
291425001002,15,504,20,190,210,16,152
281249001002,23,150,29,315,284,60,430
281569001002,13,1521,37,71,241,12,87
290209001002,13,1107,29,49,223,40,523
294113001002,3,1106,66,172,101,43,576
294177001002,7,469,20,283,302,38,108
288865001002,23,378,18,268,163,35,532
293217001002,4,1110,42,12,9,48,296
293537001002,21,192,115,215,96,57,124
284364001002,6,509,20,264,260,20,318
290444001002,8,1174,7,212,50,20,286
282124001002,6,1060,20,157,303,20,229
281420001002,13,217,7,320,241,20,286
289036001002,19,799,82,117,211,61,322
290124001002,13,133,26,110,113,15,441
282316001002,7,339,16,265,57,54,220
284876001002,8,1337,18,310,328,7,624
284940001002,4,469,20,297,294,53,108
285068001002,10,678,82,118,205,20,318
285132001002,3,469,20,282,133,52,108
285196001002,9,1575,20,318,346,0,64
285388001002,20,442,21,244,299,33,598
285452001002,8,469,20,250,287,20,265
287884001002,14,800,115,61,263,1,338
288076001002,18,901,20,159,345,12,318
293196001002,12,1238,82,25,24,18,43
282082001002,19,1248,110,289,186,35,641
289762001002,22,1074,20,101,270,20,152
290018001002,13,1241,20,261,338,20,459
292770001002,20,183,21,73,140,20,110
293858001002,7,1136,66,282,287,20,524
283234001002,0,266,21,302,130,20,145
284130001002,25,1203,26,328,349,51,84
284898001002,18,1306,82,276,217,20,605
285026001002,9,375,110,107,114,11,311
287842001002,20,375,110,109,197,35,641
291490001002,22,1369,110,263,112,20,285
293218001002,24,1618,18,92,118,20,524
293602001002,17,609,83,60,221,20,146
282795001002,15,1167,42,307,165,46,369
282923001002,10,777,42,261,19,18,91
290923001002,20,809,20,190,200,2,148
289707001002,13,183,21,16,78,20,148
289771001002,6,1528,20,90,137,20,148
294507001002,6,249,20,200,272,39,248
282219001002,7,261,123,265,195,15,54
282347001002,20,499,20,143,82,48,496
283115001002,23,1282,21,69,128,33,112
284715001002,5,1003,21,196,293,1,395
287915001002,22,45,115,63,221,20,87
292395001002,13,1101,29,95,323,20,332
293163001002,15,503,28,5,9,2,346
282134001002,22,818,20,263,7,46,529
286998001002,25,220,115,170,26,20,87
289622001002,13,756,18,224,162,20,32
289750001002,13,1621,20,82,70,5,106
289942001002,13,113,20,144,293,0,64
291990001002,25,544,0,265,275,43,83
284758001002,9,469,20,64,112,20,265
285206001002,15,366,20,74,322,48,237
285334001002,10,1392,20,184,74,63,189
288470001002,19,40,110,77,79,50,170
290710001002,22,1618,96,226,118,20,259
290838001002,10,1111,21,54,123,13,643
293270001002,10,1111,21,40,112,53,223
290547001002,13,1392,20,59,345,20,318
281395001002,13,1494,29,49,0,44,550
281715001002,0,770,83,212,153,57,85
281779001002,4,217,7,92,153,20,286
289139001002,7,1301,98,15,204,33,573
288371001002,18,1368,18,94,204,20,32
288755001002,20,763,114,80,2,61,413
288819001002,7,3,18,243,192,35,603
288947001002,23,1357,21,68,56,55,223
291635001002,22,1490,110,263,303,3,186
291891001002,19,620,42,311,329,25,369
290368001002,24,45,20,88,221,20,87
282048001002,13,1136,66,197,187,20,524
282112001002,13,686,37,278,179,9,408
283520001002,6,399,20,42,85,20,404
281856001002,11,288,110,60,114,52,431
289024001002,19,366,20,74,146,44,64
289536001002,13,1106,100,74,226,27,573
289728001002,13,882,20,140,5,20,152
293824001002,25,678,82,202,248,28,318
293952001002,7,761,100,59,350,17,460
283136001002,22,764,42,95,99,20,369
284096001002,15,254,20,138,74,11,439
285248001002,10,1124,82,222,210,7,325
285312001002,6,469,20,324,345,2,588
290688001002,15,1618,18,113,304,1,372
291456001002,15,846,18,113,295,2,32
281200001002,1,421,42,205,165,50,369
282608001002,20,980,80,48,322,20,252
284080001002,0,592,98,216,277,20,364
290864001002,9,119,21,240,40,33,598
291760001002,0,1520,20,265,264,55,176
291393001002,15,1289,20,276,157,4,588
283329001002,24,178,28,265,275,39,73
281729001002,1,51,83,14,202,19,390
281793001002,13,1219,30,62,245,13,428
281921001002,9,901,20,324,345,19,189
287489001002,9,881,20,265,57,20,154
284737001002,20,469,20,112,259,20,265
285377001002,14,1583,112,219,229,34,279
290542001002,6,1098,20,74,74,43,394
291438001002,15,1448,20,280,335,32,93
281390001002,25,1475,0,82,304,35,83
289582001002,13,183,21,187,14,20,176
289710001002,13,183,21,105,140,56,409
294190001002,11,375,110,109,100,37,311
284718001002,4,368,20,225,259,20,35
285166001002,4,1203,26,328,112,50,84
285294001002,6,695,44,328,95,50,84
287918001002,11,113,20,133,293,53,108
290670001002,15,73,28,210,96,26,489
290862001002,10,605,29,31,10,58,642
291886001002,10,331,19,48,351,9,136
291074001002,15,1462,20,218,191,20,40
291138001002,15,424,82,53,291,48,531
283586001002,23,834,20,95,275,2,250
287490001002,2,1514,53,265,275,43,33
290242001002,8,489,26,301,166,50,84
282370001002,22,741,20,205,47,20,229
283778001002,22,47,20,75,77,23,467
284098001002,6,366,20,74,74,10,64
284162001002,23,901,20,324,345,7,189
284930001002,17,133,26,301,182,50,441
291522001002,19,939,18,316,335,54,198
292354001002,13,1618,29,306,118,61,550
292418001002,6,1241,20,263,303,35,404
293186001002,1,1326,42,95,327,50,369
293378001002,19,330,11,259,45,11,201
282807001002,9,1322,29,9,10,34,485
289015001002,11,320,15,48,104,22,317
281335001002,1,205,20,251,353,20,189
292023001002,10,1220,18,42,219,48,524
293815001002,25,469,20,283,253,61,108
282487001002,10,1484,18,121,106,10,192
283255001002,10,1274,110,267,243,20,644
284087001002,15,254,20,129,265,33,237
284727001002,22,1003,21,62,62,18,110
285239001002,15,1003,21,282,28,11,650
291511001002,25,1564,110,240,303,21,391
282799001002,0,380,82,202,211,24,442
281583001002,13,373,133,317,204,50,37
287919001002,12,376,115,170,167,20,64
282085001002,13,165,21,186,23,46,418
283493001002,12,834,115,19,275,20,619
285157001002,23,885,20,212,37,20,318
287717001002,23,1602,110,170,178,27,80
287845001002,12,1185,96,212,302,0,645
288165001002,19,1113,20,74,121,18,265
291249001002,13,1289,20,64,63,2,35
290033001002,8,1448,26,170,288,50,84
293937001002,16,761,100,38,350,33,573
284081001002,12,469,20,74,74,9,588
284785001002,10,1128,29,113,224,24,178
285297001002,10,695,29,150,186,20,370
288177001002,0,380,82,201,59,15,472
291889001002,10,390,7,48,302,62,157
292401001002,4,682,20,172,272,20,397
291287001002,15,1051,20,195,39,20,514
291415001002,19,871,115,142,93,20,105
281495001002,20,1382,83,220,221,20,272
289111001002,25,1115,110,109,277,30,407
285207001002,15,375,110,22,160,25,324
288215001002,25,1106,66,317,72,37,385
290775001002,15,1067,20,263,82,18,439
291436001002,17,439,58,212,221,10,93
294124001002,6,1098,20,74,42,20,394
282604001002,10,700,28,48,331,14,613
283116001002,9,1431,29,113,58,20,370
284652001002,16,513,20,149,212,20,615
284716001002,23,1003,21,82,56,20,650
284844001002,2,301,20,74,11,33,377
282835001002,15,1330,20,116,105,38,503
281363001002,13,117,37,71,28,25,286
291987001002,0,834,114,224,313,57,375
293907001002,11,1106,66,282,326,45,576
294099001002,12,1106,100,294,338,33,461
282579001002,10,986,79,48,304,27,11
285075001002,10,1106,30,246,242,13,428
288723001002,4,737,20,263,22,20,229
288851001002,6,1238,82,92,343,50,531
291539001002,17,1111,18,100,49,35,372
292243001002,20,1168,117,302,320,16,84
282844001002,2,1453,42,310,328,32,162
282140001002,22,900,20,140,189,20,163
283612001002,10,193,20,219,324,20,168
294492001002,9,1170,20,113,77,16,478
284124001002,19,113,20,282,293,12,108
285020001002,9,469,20,282,1,49,108
290588001002,10,83,115,84,9,28,286
283326001002,23,349,42,265,287,25,162
293886001002,24,1106,100,329,17,33,461
291646001002,24,1322,18,50,272,35,198
293758001002,21,220,115,224,108,20,87
291999001002,2,498,29,255,199,20,370
284127001002,8,148,29,229,250,50,59
288351001002,23,414,20,261,211,51,148
288543001002,19,149,108,48,49,55,243
288927001002,9,1174,115,127,290,20,286
293791001002,21,203,28,233,77,17,428
282810001002,15,706,42,0,272,41,145
284090001002,15,1003,21,62,94,16,110
284922001002,24,1197,28,264,187,13,428
287738001002,14,1174,115,57,202,6,286
291450001002,15,411,18,69,136,35,624
291124001002,13,780,20,83,85,0,343
281140001002,10,1102,29,117,106,20,332
289140001002,7,224,11,175,67,31,4
292660001002,21,871,20,135,130,20,326
287668001002,16,439,58,139,178,20,93
287732001002,3,1374,26,212,224,50,84
288372001002,5,568,26,130,9,50,84
291636001002,18,1368,18,194,204,7,32
293492001002,10,220,83,191,74,20,87
288967001002,11,217,7,267,94,15,286
281735001002,1,695,29,199,349,47,370
292679001002,22,1214,20,135,141,26,484
288007001002,9,1448,26,212,342,50,84
288775001002,5,947,20,261,272,45,56
293511001002,20,686,42,191,187,40,327
282884001002,10,1175,29,113,72,16,173
283332001002,23,178,28,144,275,55,260
289860001002,13,1214,20,105,164,20,318
282564001002,10,150,29,105,20,57,550
284100001002,15,1003,21,282,296,61,176
284164001002,10,1392,82,285,74,33,514
288068001002,0,117,37,71,259,20,286
292356001002,6,1073,20,113,25,20,361
282120001002,2,1174,115,324,304,20,286
283336001002,23,178,28,265,161,43,509
286280001002,24,217,139,170,322,20,286
292104001002,10,178,53,265,34,6,118
287624001002,8,1294,31,328,349,14,79
288904001002,7,442,42,190,221,20,66
282855001002,11,72,116,15,94,20,115
291303001002,0,1462,20,85,148,20,152
289447001002,2,890,18,127,166,35,129
289639001002,6,1022,20,242,350,20,404
283175001002,9,925,26,207,35,50,84
283239001002,19,83,115,56,290,20,286
284711001002,4,413,20,282,293,49,588
285159001002,23,301,20,74,163,0,265
288807001002,23,1160,129,23,269,35,83
292135001002,24,1517,20,290,262,20,397
282846001002,15,1337,21,282,328,30,643
281182001002,10,86,23,186,221,20,132
281374001002,5,1475,7,289,30,50,13
286302001002,6,1448,20,170,73,28,93
293854001002,25,1106,66,254,120,28,647
294174001002,20,195,110,109,208,35,253
282270001002,22,620,42,265,295,20,66
283294001002,22,1375,21,314,49,30,312
285086001002,0,469,20,250,259,16,265
291550001002,1,380,82,60,144,20,442
291806001002,25,1412,18,265,275,54,170
290392001002,14,1375,82,151,49,54,312
291288001002,19,926,20,217,200,20,514
292760001002,25,1128,29,274,224,57,550
288920001002,16,699,42,25,24,36,369
291736001002,0,1295,42,42,296,36,369
290371001002,14,217,115,166,61,15,286
292611001002,22,686,7,191,202,8,408
283331001002,9,178,28,265,255,47,14
287491001002,20,1004,21,189,199,39,643
294147001002,7,1106,100,303,319,6,460
282371001002,22,194,20,263,338,26,229
284739001002,6,541,47,214,55,20,651
285251001002,22,1128,82,304,322,21,589
291154001002,3,55,7,32,266,20,213
281170001002,23,150,29,261,202,13,155
290258001002,13,1618,29,113,237,42,552
293906001002,15,1106,66,133,126,45,576
288850001002,16,262,82,79,94,50,31
288914001002,23,1448,26,73,286,50,84
290897001002,15,1462,20,142,208,2,426
290961001002,15,364,42,317,221,36,579
281425001002,13,770,20,233,241,8,124
291729001002,0,460,18,97,105,35,603
291014001002,15,871,20,56,168,20,326
291142001002,15,515,20,47,281,20,265
282118001002,13,770,115,201,304,31,211
291654001002,25,1165,18,316,294,35,532
293446001002,9,1579,83,77,202,57,446
290147001002,13,1073,20,113,235,16,506
284643001002,21,125,26,301,319,49,232
284707001002,23,1203,26,103,151,5,84
287907001002,2,347,117,175,221,50,84
293155001002,15,1284,20,302,61,20,607
291131001002,8,849,20,190,194,20,189
291387001002,9,1372,114,103,107,34,484
289787001002,13,1143,20,194,159,20,35
282555001002,25,546,20,296,52,20,152
284091001002,15,1003,21,235,74,37,650
285179001002,6,368,20,250,99,20,588
291451001002,15,423,110,180,335,51,324
290379001002,14,147,37,247,281,47,87
287435001002,1,834,114,265,275,40,572
289995001002,4,511,20,45,272,20,429
290059001002,13,1596,37,269,305,17,25
283787001002,8,215,115,224,227,24,166
285067001002,10,678,82,81,211,32,318
288203001002,25,469,20,74,54,5,108
292171001002,12,73,28,251,96,18,489
293771001002,21,220,42,21,202,42,93
291033001002,1,1376,20,235,265,33,516
281369001002,22,1475,7,139,304,1,193
283929001002,2,73,29,219,229,45,332
285209001002,4,1003,21,74,313,1,395
287641001002,5,1106,66,151,74,20,524
291801001002,13,30,42,265,275,34,91
292249001002,6,253,26,125,209,50,84
291132001002,6,601,20,190,271,20,148
283324001002,20,327,1,265,275,59,307
294140001002,19,1106,29,144,146,20,370
282556001002,10,40,110,81,16,63,170
284092001002,4,1003,21,74,74,29,110
285116001002,10,469,20,121,152,20,588
287676001002,5,33,83,191,202,11,501
288892001002,14,656,29,194,25,50,59
293180001002,5,814,18,67,291,20,170
281231001002,23,608,26,260,221,48,84
284623001002,15,1294,66,124,130,55,524
288463001002,10,505,20,209,272,46,470
293647001002,14,1013,114,95,221,20,484
292750001002,13,183,21,134,92,31,650
288992001002,24,432,42,50,46,20,93
281632001002,5,1115,110,109,114,59,563
282400001002,4,818,20,182,303,20,514
282528001002,2,840,26,232,109,50,84
282592001002,21,620,42,117,329,50,240
288224001002,4,469,20,158,293,20,64
288352001002,23,1322,31,321,332,20,79
289376001002,23,734,20,147,199,33,105
293664001002,21,1523,42,191,212,54,352
282821001002,12,929,110,263,34,37,319
288965001002,11,1396,7,28,94,20,105
290373001002,15,217,139,214,61,20,286
281541001002,1,345,110,212,297,43,63
294085001002,25,469,20,74,117,37,588
282565001002,10,253,20,199,24,41,93
284165001002,6,901,20,324,345,34,514
284229001002,10,1128,29,0,174,5,485
287621001002,12,1106,21,282,176,57,145
291209001002,15,989,11,243,265,26,201
288073001002,4,469,20,183,293,20,588
291593001002,21,1101,18,289,9,35,279
289005001002,18,1174,7,245,94,20,286
284845001002,21,1237,110,109,114,23,233
288877001002,9,419,97,144,2,11,11
298806001002,4,433,20,74,323,20,429
301494001002,8,1144,114,329,275,57,375
304566001002,4,946,20,147,328,20,318
307126001002,8,178,20,277,288,47,522
308022001002,7,1115,110,109,304,47,431
296182001002,24,187,29,41,85,13,185
297526001002,23,1073,20,315,278,20,148
297782001002,3,1394,20,324,89,20,148
299190001002,9,469,20,272,168,20,588
299446001002,5,1003,20,167,62,20,110
299830001002,5,762,21,157,14,13,643
304182001002,11,45,37,212,221,14,87
305462001002,2,1370,110,33,70,35,532
303734001002,25,1494,28,49,18,50,438
295542001002,13,102,26,253,125,5,84
301300001002,20,929,18,263,303,27,186
303540001002,14,582,114,113,118,35,375
296180001002,3,181,109,41,206,20,526
297396001002,0,150,28,315,333,56,332
298420001002,5,1294,28,222,232,58,261
304372001002,25,1546,126,272,333,35,44
306164001002,15,30,105,265,275,14,61
307444001002,18,701,18,93,14,35,198
295476001002,1,825,20,110,297,6,424
303412001002,13,422,29,325,338,13,552
295156001002,23,220,37,279,133,61,87
298929001002,23,1003,20,74,21,11,110
301425001002,10,1322,42,249,272,10,151
297329001002,10,1484,110,281,277,35,192
297777001002,5,469,20,231,293,53,108
297841001002,4,1098,20,74,78,20,394
298609001002,14,175,37,310,328,60,213
299313001002,2,1102,18,102,230,35,279
299761001002,10,901,20,80,142,20,318
301937001002,18,1438,20,110,82,40,318
295601001002,20,375,110,109,114,22,301
298811001002,10,109,20,183,198,20,64
299003001002,15,413,20,126,335,20,437
305083001002,6,680,20,98,153,20,561
297083001002,23,425,28,163,234,48,449
297211001002,23,991,110,263,154,47,612
299515001002,23,464,20,282,278,21,176
305979001002,13,776,20,261,39,21,124
306491001002,19,591,20,63,345,50,395
295675001002,1,1432,110,89,52,9,603
301564001002,23,379,20,61,199,41,429
302588001002,23,1500,115,48,94,14,378
305660001002,15,991,110,263,278,6,285
306748001002,23,986,79,48,268,12,11
296764001002,9,1432,42,92,103,50,369
299580001002,20,1115,110,10,114,52,407
299772001002,17,259,82,167,345,48,371
305404001002,4,538,96,249,272,20,364
295548001002,16,74,115,170,271,20,211
302524001002,20,1532,26,85,24,50,84
295164001002,23,347,26,171,50,50,84
298805001002,10,1124,82,235,206,15,325
298997001002,4,469,20,324,220,20,427
301429001002,10,1599,27,245,141,20,348
306741001002,6,27,126,149,102,50,51
306165001002,6,22,20,265,221,20,522
295733001002,1,1115,110,109,209,2,311
295999001002,4,1074,20,5,137,20,152
301439001002,25,64,126,247,125,52,308
296255001002,7,364,42,85,220,50,579
305471001002,15,1167,42,157,7,5,579
301951001002,12,212,110,94,103,20,257
295167001002,23,150,28,315,2,24,550
298735001002,10,1207,20,25,349,48,318
298927001002,6,1106,66,256,74,28,647
298991001002,21,198,110,109,114,14,621
304751001002,15,215,115,308,177,5,166
297071001002,23,1450,37,233,241,50,286
297775001002,4,469,20,112,293,20,588
305967001002,19,582,20,318,118,20,148
306159001002,0,1125,18,271,44,51,32
295535001002,17,1546,126,315,333,21,500
295279001002,11,469,20,282,293,40,265
295993001002,13,642,20,315,230,44,318
303673001002,13,1073,20,35,118,42,248
297081001002,0,1107,21,169,321,13,643
297657001002,10,417,58,39,336,20,93
298425001002,19,469,20,324,345,34,108
299513001002,24,1003,20,115,293,20,250
299897001002,23,1197,28,178,187,45,438
302521001002,23,73,28,205,96,19,332
302649001002,7,178,20,112,275,20,522
305465001002,15,1370,110,13,213,20,32
305849001002,10,1520,20,101,132,20,484
307385001002,15,1461,28,315,120,59,185
302569001002,12,1174,37,92,94,30,286
305065001002,2,281,110,278,238,20,285
295273001002,13,217,37,312,94,7,286
308329001002,7,1106,100,125,327,20,515
304684001002,16,1027,20,235,106,20,323
297068001002,17,220,37,233,96,24,87
297772001002,19,1003,20,54,293,20,650
298412001002,18,1003,20,282,225,1,395
299564001002,17,286,110,218,114,35,621
299756001002,10,1080,110,109,52,48,641
304236001002,13,834,20,127,55,20,154
298853001002,0,1106,66,96,101,22,576
305061001002,25,780,20,83,45,20,189
305637001002,0,380,82,202,211,18,507
297765001002,12,1294,28,328,254,20,261
298021001002,10,1582,127,255,93,18,652
299621001002,9,668,110,109,109,16,621
305253001002,15,385,28,298,247,57,550
307429001002,10,1151,21,261,11,31,643
302181001002,13,1577,37,171,304,31,286
296037001002,0,281,110,48,322,35,141
299005001002,6,356,76,140,187,50,54
303549001002,13,414,20,188,272,52,419
297213001002,23,419,79,144,15,13,11
302461001002,13,419,122,215,150,11,11
305469001002,15,939,110,316,60,15,524
305981001002,16,538,96,261,159,20,364
306237001002,4,445,18,197,192,20,32
295549001002,9,74,115,191,172,20,211
302141001002,23,707,14,24,155,50,157
295165001002,2,539,26,280,48,50,84
295293001002,1,516,83,92,176,39,388
295994001002,6,819,20,28,8,20,318
301562001002,22,178,44,265,275,48,383
302586001002,11,217,96,34,157,20,286
304058001002,12,274,26,8,138,50,84
304122001002,13,258,37,259,94,22,87
296762001002,4,1174,37,268,125,20,286
297722001002,25,177,133,48,339,50,267
295738001002,1,182,14,24,106,7,307
303418001002,13,1618,28,113,121,44,550
308282001002,3,1391,100,1,34,20,515
304676001002,15,984,37,173,33,50,71
305572001002,24,787,53,12,266,20,118
296164001002,6,283,20,94,275,33,383
298020001002,18,292,66,124,153,48,117
299172001002,22,288,110,32,114,50,301
304228001002,7,979,44,247,159,20,553
304356001002,4,607,20,263,181,20,484
305508001002,15,1547,110,263,59,20,285
302180001002,18,217,37,289,304,62,286
296036001002,8,281,110,129,158,20,524
305056001002,24,1018,14,36,191,20,149
297248001002,23,874,18,329,165,0,141
297440001002,10,700,28,135,24,20,370
297760001002,23,1003,20,204,74,15,250
298016001002,4,469,20,283,25,20,588
307424001002,24,1368,42,194,204,53,524
296480001002,23,1281,26,237,221,28,84
308128001002,8,1106,28,282,306,20,370
295902001002,13,183,20,134,201,52,176
297374001002,17,1167,42,157,231,50,579
297438001002,10,64,126,92,107,49,308
297694001002,21,150,28,201,333,13,10
302174001002,13,74,115,107,94,0,211
301343001002,23,150,28,315,32,30,449
304927001002,6,580,20,118,85,20,422
305759001002,9,1160,1,33,33,1,307
303647001002,13,469,20,172,12,20,588
304223001002,7,177,108,174,49,55,54
305375001002,7,1368,42,194,204,29,192
306463001002,7,331,19,48,49,55,136
295839001002,13,1371,19,15,217,42,136
307112001002,0,1220,126,142,44,53,524
296744001002,23,1102,18,54,106,4,141
302504001002,16,1374,42,69,221,20,93
305960001002,13,582,20,113,266,50,440
298814001002,6,433,20,74,74,28,318
304062001002,12,133,26,121,349,62,441
304446001002,25,638,28,9,308,18,642
307390001002,15,814,18,67,315,31,192
306736001002,7,1620,37,18,334,50,71
301936001002,18,1294,56,281,89,40,521
303152001002,13,871,115,154,141,39,326
308336001002,15,662,10,229,237,19,651
307110001002,18,754,18,42,44,36,198
303782001002,13,469,20,154,293,36,108
297510001002,23,929,110,284,303,0,147
299622001002,4,469,20,304,74,20,265
302502001002,5,50,28,212,187,50,59
302630001002,19,1139,118,129,328,50,46
304230001002,5,10,44,1,49,20,553
296038001002,22,928,110,129,231,35,532
304883001002,15,642,20,12,230,34,318
303539001002,6,1170,20,113,118,48,189
296179001002,7,1523,37,303,221,42,87
302515001002,23,1557,26,208,221,25,84
303731001002,5,782,126,175,202,35,186
295475001002,4,1207,20,328,349,35,318
299123001002,1,681,10,282,96,20,651
303603001002,13,890,110,158,332,56,129
295219001002,1,1115,110,171,190,52,431
304813001002,20,1376,115,166,243,20,394
305645001002,15,1564,110,249,303,49,319
299181001002,24,288,110,109,97,20,285
299437001002,23,464,20,250,280,7,176
298823001002,10,301,20,74,333,35,514
299015001002,15,366,20,74,334,33,588
304647001002,15,1134,110,230,207,5,624
307015001002,9,871,115,135,141,1,105
297223001002,23,906,37,113,339,52,124
297351001002,10,991,110,163,303,21,285
297799001002,23,355,126,218,331,50,51
303303001002,13,1073,20,24,38,45,148
295623001002,1,1460,110,150,22,52,431
302151001002,13,1395,14,79,64,50,195
303815001002,13,1170,20,113,78,38,323
296024001002,13,1066,20,330,201,39,394
298776001002,0,1211,42,143,311,20,145
297176001002,23,1366,26,182,118,38,84
297816001002,9,469,20,64,74,27,108
299864001002,18,1306,82,202,219,25,411
306520001002,4,1106,100,282,97,20,601
296472001002,17,347,26,212,272,50,84
302168001002,13,1121,115,326,304,13,426
308312001002,19,1128,82,301,122,20,539
306963001002,13,1147,114,58,129,50,413
306515001002,16,681,10,139,286,20,651
302163001002,9,1281,26,233,146,50,84
304916001002,15,334,11,181,203,44,201
307348001002,4,467,20,82,233,20,318
304602001002,8,62,58,169,164,20,93
304730001002,6,680,20,75,153,33,439
305626001002,15,1370,110,32,65,35,532
305434001002,6,1436,42,12,9,27,413
306522001002,7,469,20,25,113,20,588
302554001002,8,792,26,261,191,50,84
304921001002,15,62,58,75,16,20,93
305689001002,22,697,126,178,343,52,308
305753001002,10,385,28,224,160,48,133
297817001002,19,469,20,324,139,53,108
303193001002,21,1171,20,330,351,14,229
305067001002,15,120,42,139,342,35,192
303787001002,22,422,18,232,240,13,170
304235001002,8,327,0,265,162,35,83
305899001002,13,209,37,27,339,20,398
