PanjivaRecordID,Carrier,ConsigneePanjivaID,GoodsShipped,PortOfUnlading,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
261928001001,0,1125,42,42,312,50,369
263784001001,15,697,42,322,190,1,193
257125001001,7,544,0,265,275,3,83
257573001001,14,1534,84,196,221,20,50
259685001001,23,746,34,157,16,2,244
260965001001,24,329,57,277,288,42,493
262757001001,20,1115,34,24,114,19,262
262949001001,14,1248,34,24,221,4,502
264165001001,15,254,34,4,345,20,47
264549001001,10,638,28,261,107,18,642
257253001001,4,766,20,263,303,20,615
259173001001,13,333,42,122,23,20,93
260261001001,8,606,20,26,63,20,361
260581001001,18,141,42,63,201,63,44
257701001001,18,738,34,107,178,20,294
257893001001,2,958,20,36,38,33,377
259749001001,10,137,13,48,49,23,126
260389001001,22,1326,34,157,165,13,143
261413001001,24,829,57,265,288,8,454
261925001001,0,1122,42,144,44,50,369
262117001001,23,405,20,265,44,46,353
262181001001,23,178,11,265,275,28,4
265189001001,23,1198,34,248,114,20,475
259728001001,23,1494,28,233,50,19,550
260944001001,23,436,114,189,199,45,413
262992001001,10,1125,18,42,44,1,198
266448001001,12,1554,20,16,108,33,239
265040001001,13,631,7,316,304,50,13
257488001001,10,355,42,139,206,50,51
260432001001,10,1168,120,168,320,22,570
262032001001,24,325,57,277,288,59,509
262160001001,23,326,57,277,288,51,335
263184001001,10,1114,34,61,114,33,354
263312001001,18,1080,34,177,114,20,156
263568001001,15,1322,28,9,10,49,639
264592001001,13,1076,20,116,120,15,414
264720001001,13,1163,20,195,21,20,35
265552001001,21,862,34,233,96,14,262
245046001001,6,757,81,71,281,20,33
249654001001,10,457,20,189,199,19,353
252854001001,15,1558,20,142,148,34,40
254326001001,17,230,110,189,199,35,603
254390001001,24,1596,96,92,46,17,25
244150001001,3,1426,20,233,96,20,615
244342001001,13,381,81,267,175,50,220
245750001001,23,283,20,266,95,33,383
244726001001,1,361,96,282,139,50,277
244790001001,13,1448,58,88,304,50,84
244982001001,13,1248,110,289,304,18,218
249398001001,0,1520,114,266,96,20,484
251190001001,13,539,58,15,107,50,232
251254001001,13,1042,20,190,243,20,56
251318001001,13,75,82,15,273,20,225
254518001001,13,1147,20,325,55,20,404
254838001001,10,202,11,105,110,51,201
245558001001,12,683,20,261,272,33,95
245686001001,10,1448,58,279,290,17,84
246134001001,6,175,7,310,328,20,213
246326001001,10,732,20,266,160,20,581
246838001001,2,37,110,294,311,52,431
246902001001,18,988,58,301,319,39,84
250998001001,23,834,114,266,275,27,572
253878001001,6,178,20,266,275,20,522
254134001001,10,1366,20,113,118,22,93
255734001001,20,220,115,191,202,20,87
245045001001,7,48,42,212,221,9,93
252149001001,14,1113,20,74,280,20,265
252597001001,20,253,20,312,330,20,93
254325001001,23,230,110,42,11,35,603
244021001001,13,217,112,289,304,33,286
245749001001,23,1297,20,266,275,9,383
244597001001,13,1448,58,230,290,50,84
244981001001,13,539,58,289,304,19,84
249525001001,10,1297,20,266,89,33,383
251765001001,13,1357,20,93,151,46,223
245109001001,7,1521,115,150,281,20,87
245557001001,23,1338,20,204,272,20,146
246325001001,14,178,20,266,275,33,180
246773001001,4,1113,20,74,74,20,265
246837001001,25,1107,77,219,229,13,185
246901001001,7,988,58,328,349,50,84
250741001001,23,311,115,19,221,20,402
253749001001,0,834,20,266,275,27,176
253813001001,10,178,96,266,269,20,118
253877001001,0,891,20,42,242,20,514
255157001001,15,497,42,145,328,49,162
249640001001,10,17,114,266,275,13,426
252584001001,15,1003,20,282,293,43,650
252776001001,15,1227,20,142,148,4,176
254312001001,24,273,96,44,202,20,560
244008001001,13,1396,20,289,51,20,105
244776001001,13,95,96,59,60,53,557
251688001001,8,890,82,92,94,35,129
251816001001,23,923,20,21,21,39,248
254824001001,10,539,117,219,266,50,84
256168001001,7,375,112,109,178,37,311
246120001001,0,1351,82,1,0,20,225
246760001001,9,1472,10,307,293,20,364
249704001001,23,74,115,170,178,20,211
249960001001,12,1237,110,320,114,35,233
250408001001,10,938,11,89,122,20,4
250472001001,18,263,82,282,293,15,225
250536001001,10,620,42,311,215,49,162
253864001001,0,897,41,69,289,50,61
255208001001,10,1366,58,36,38,55,84
249648001001,4,1149,20,266,275,20,353
252016001001,14,439,20,322,221,20,93
252720001001,15,899,82,278,109,20,225
253232001001,3,996,41,24,23,50,349
254320001001,23,465,20,266,190,20,302
244144001001,17,442,42,212,221,20,93
251824001001,24,1191,82,36,38,20,225
251888001001,13,900,20,263,228,20,176
254512001001,3,810,20,237,247,33,445
254896001001,22,225,81,324,345,13,345
256368001001,6,628,20,116,120,33,575
245360001001,10,720,42,157,165,59,162
250672001001,23,442,84,212,221,8,66
250736001001,23,862,110,20,20,3,319
252208001001,7,153,11,48,286,20,4
252464001001,15,515,20,287,200,20,152
253680001001,13,1291,82,80,125,13,548
253872001001,19,1220,0,42,44,35,603
255280001001,21,51,83,263,202,20,211
252014001001,16,1534,20,212,221,20,373
252078001001,25,1403,42,212,221,20,98
252910001001,15,1009,79,126,29,11,11
253038001001,17,496,81,70,71,50,61
253102001001,20,1507,0,310,328,35,624
253230001001,18,1018,73,181,191,20,149
254318001001,23,22,20,266,301,20,522
244782001001,13,285,20,71,281,23,25
251246001001,13,1165,20,316,335,41,532
254510001001,13,1103,20,300,225,1,395
255854001001,2,418,82,214,224,20,468
244334001001,17,1472,10,282,293,20,364
250030001001,19,678,82,204,213,35,247
250286001001,23,1526,119,68,347,20,558
250670001001,23,228,112,212,308,21,391
250990001001,23,1411,114,266,275,58,99
252462001001,24,498,0,189,199,35,83
252526001001,10,511,20,213,272,20,495
253422001001,15,1436,114,12,31,50,413
249629001001,23,1297,20,266,275,18,340
253277001001,4,473,20,127,92,20,152
244189001001,23,87,46,59,60,37,557
244957001001,13,1380,96,280,23,50,175
251037001001,13,747,20,5,143,20,166
251101001001,13,1058,20,135,262,20,419
251549001001,13,900,20,263,303,38,318
254813001001,10,836,82,75,259,13,569
246045001001,23,47,20,240,73,20,110
246685001001,25,125,58,328,349,50,232
246877001001,18,125,58,158,151,50,232
249821001001,12,1105,20,119,198,13,643
250333001001,10,1106,82,324,68,20,425
250909001001,23,544,0,266,55,35,83
250973001001,23,969,20,329,275,20,302
252189001001,7,171,104,256,353,20,132
253341001001,15,1470,82,144,136,20,225
253533001001,10,1082,82,2,150,13,548
254621001001,7,321,96,274,63,50,220
245044001001,7,364,120,200,221,50,374
249652001001,10,400,20,42,171,20,353
252148001001,14,75,82,110,290,20,607
252596001001,8,571,20,199,209,20,93
254324001001,14,732,20,266,275,20,581
245748001001,23,178,20,229,275,16,387
245812001001,10,269,96,48,49,1,175
254964001001,23,125,58,275,349,50,232
246772001001,15,1003,20,232,74,20,250
249908001001,14,74,115,191,46,20,211
250292001001,5,1294,84,328,349,20,93
252404001001,21,88,31,210,220,26,415
253556001001,10,1151,20,261,272,59,643
253684001001,13,203,20,289,304,34,356
253812001001,10,969,20,40,275,20,302
253876001001,0,506,20,42,255,20,514
255220001001,10,563,20,144,57,46,223
249641001001,10,308,20,7,44,20,404
252777001001,15,807,20,190,217,20,607
253033001001,17,568,58,12,9,50,84
244969001001,13,1107,132,268,50,62,604
251945001001,13,117,115,257,281,20,286
245225001001,23,1308,20,290,88,20,419
245673001001,10,417,58,318,159,50,84
246121001001,23,1282,20,113,118,26,112
250409001001,10,190,117,121,106,50,480
250537001001,10,173,42,311,329,20,369
253545001001,10,1322,20,261,272,44,598
253929001001,13,1004,20,189,199,13,643
255657001001,21,114,115,212,221,29,258
255721001001,18,92,123,191,202,50,18
250855001001,11,209,110,132,94,25,324
252775001001,15,955,20,237,87,20,561
252903001001,15,984,115,59,95,50,71
253223001001,15,175,0,310,68,31,608
254375001001,9,1174,115,92,94,20,286
244007001001,13,890,82,121,102,35,129
245799001001,10,985,20,197,207,36,353
251367001001,13,1165,110,316,349,35,532
251943001001,21,539,58,15,125,50,84
256167001001,7,1115,112,110,114,37,311
246887001001,18,442,42,170,178,47,93
250535001001,10,160,96,138,49,50,556
252199001001,9,1248,110,212,221,52,431
253415001001,15,1104,20,209,113,13,643
253543001001,19,859,115,261,272,13,634
253735001001,0,1295,110,22,44,35,603
254631001001,7,9,118,266,153,50,277
255271001001,21,896,83,284,221,20,2
255719001001,21,258,115,282,202,9,408
249630001001,23,178,20,266,275,42,426
252702001001,15,550,20,190,301,20,148
253022001001,5,1111,20,100,112,46,223
253086001001,10,505,20,146,272,13,643
244190001001,23,439,20,15,125,12,93
251614001001,13,1163,20,21,21,23,588
251934001001,13,539,58,291,96,50,232
245534001001,10,336,15,290,49,50,207
246750001001,9,1115,112,109,38,20,285
249822001001,6,1294,20,328,349,13,643
250398001001,8,1583,110,219,229,35,279
253534001001,10,1111,82,100,31,20,225
254622001001,7,321,96,266,275,62,220
252015001001,14,217,115,212,332,20,286
252975001001,15,1103,20,93,297,20,427
254319001001,4,178,20,266,275,20,522
244143001001,23,439,20,212,221,34,93
244207001001,23,1357,20,168,175,60,643
251887001001,13,1241,20,263,119,53,363
254447001001,13,912,20,65,296,33,100
254511001001,13,1103,20,300,318,23,409
246767001001,15,141,110,224,111,35,177
250991001001,23,399,20,189,7,20,404
252207001001,7,178,15,266,275,1,212
250285001001,23,544,0,266,275,24,307
250861001001,11,209,110,92,242,20,612
252013001001,14,109,20,169,74,20,189
253293001001,2,1247,20,142,148,20,135
244205001001,23,1440,127,55,56,7,474
251181001001,13,539,58,170,178,3,232
251885001001,13,520,20,263,336,20,326
254893001001,18,286,110,208,114,35,563
245677001001,10,417,20,153,159,31,93
250669001001,17,699,42,212,221,50,369
250989001001,23,1411,20,277,275,20,99
255085001001,15,1337,110,316,172,35,624
255725001001,22,1562,42,213,222,20,98
252594001001,23,1027,20,235,243,20,135
252722001001,15,627,82,203,289,20,225
254322001001,23,653,20,266,275,5,99
244786001001,13,236,82,24,74,50,31
249394001001,0,1144,114,266,131,50,413
244146001001,23,427,42,126,221,20,87
246770001001,15,1003,20,195,293,20,440
249842001001,14,347,26,177,290,50,84
250674001001,23,217,115,70,221,20,286
252530001001,10,682,20,261,272,3,429
253490001001,10,483,82,264,165,20,225
253746001001,6,834,20,266,275,20,154
253874001001,0,841,11,314,337,20,4
245047001001,7,1152,110,41,43,23,603
250871001001,24,234,115,323,202,17,25
252151001001,2,699,42,61,61,50,369
245751001001,4,178,20,266,275,33,383
244599001001,13,1396,114,289,254,50,413
249399001001,6,1520,20,266,275,20,484
249527001001,10,178,114,266,275,1,375
254519001001,13,680,20,159,153,20,512
254903001001,18,343,20,328,137,46,223
245687001001,10,102,58,61,61,49,84
246199001001,12,876,58,12,9,50,232
246327001001,10,178,20,266,275,33,437
246711001001,18,376,20,170,18,33,377
250999001001,10,308,20,42,44,45,265
252215001001,7,834,114,206,275,50,413
253495001001,10,1101,110,12,9,10,279
253559001001,6,776,20,261,272,20,422
255287001001,6,770,83,212,221,20,211
253198001001,18,1223,20,144,150,20,506
244494001001,23,501,42,157,345,50,369
251598001001,2,608,58,289,304,50,84
254542001001,13,1599,27,117,96,20,348
245326001001,0,1618,4,113,118,35,624
245646001001,10,696,58,113,3,50,232
246222001001,9,792,58,261,272,50,84
246798001001,10,988,58,59,319,50,84
250318001001,24,988,58,328,349,50,84
254606001001,22,1474,133,266,275,50,103
255054001001,15,463,20,139,310,20,361
250841001001,25,209,115,92,94,20,398
251993001001,14,699,42,330,221,50,369
252057001001,14,439,20,170,67,20,93
252633001001,15,155,96,310,268,20,606
243993001001,2,89,20,233,96,20,93
244889001001,1,1424,20,203,212,41,94
251225001001,13,1477,20,5,5,51,141
251865001001,4,731,20,261,272,53,124
254745001001,10,1306,82,202,211,59,605
245337001001,10,1366,58,6,118,50,84
245401001001,10,266,20,173,320,20,145
246617001001,10,188,6,47,189,50,194
246681001001,18,1290,112,109,247,13,72
250905001001,24,669,20,189,199,20,154
253337001001,15,723,112,139,335,35,279
253977001001,23,1375,82,48,49,34,312
255129001001,15,463,20,139,145,37,189
255193001001,10,332,58,30,165,20,475
255577001001,21,209,115,191,202,41,398
252883001001,25,870,123,247,255,50,54
253075001001,10,588,20,291,272,46,223
254355001001,10,308,20,306,44,20,353
244051001001,23,442,20,92,109,33,598
245011001001,11,707,73,24,23,50,157
245331001001,10,840,58,116,7,50,84
246547001001,10,263,82,282,293,12,225
246803001001,10,1203,58,328,52,50,84
250515001001,10,12,53,48,69,20,33
253331001001,15,917,20,12,88,53,363
253651001001,11,511,20,261,272,20,495
253779001001,10,1437,96,11,313,20,160
254611001001,4,834,114,266,275,57,572
255507001001,21,751,83,212,242,20,166
249644001001,4,308,20,42,44,20,154
250860001001,11,209,58,230,94,35,641
252076001001,14,1625,96,212,118,35,83
254380001001,11,450,83,92,94,47,388
244140001001,23,442,20,212,221,36,598
245036001001,25,269,103,48,49,50,175
250348001001,10,288,112,316,114,20,199
250412001001,10,42,16,170,178,6,220
252204001001,7,178,20,278,275,20,242
254188001001,10,840,58,107,265,50,84
252575001001,15,109,20,146,74,20,64
254367001001,11,92,123,92,94,27,18
249375001001,5,1467,42,42,44,49,162
251423001001,13,1357,20,256,67,46,223
245407001001,22,1421,82,122,128,50,228
246495001001,23,1203,58,254,319,50,84
249695001001,14,1248,112,132,138,3,641
250911001001,23,834,20,59,275,20,154
250975001001,23,15,20,266,189,39,340
252319001001,12,941,31,113,118,20,79
252511001001,10,1151,20,261,89,33,598
255135001001,15,579,96,272,10,20,350
252028001001,18,1138,20,301,85,20,318
252668001001,15,871,20,142,35,20,105
245756001001,23,1145,20,266,275,46,93
244988001001,13,1596,115,280,94,17,25
251900001001,13,209,115,36,94,20,398
255868001001,7,286,112,109,199,37,382
245628001001,10,256,96,233,96,46,61
245692001001,9,223,96,35,37,50,61
249980001001,7,1294,20,222,232,28,93
253436001001,15,1349,20,31,303,53,533
253628001001,13,664,82,36,255,20,225
253884001001,0,881,20,241,275,20,154
255228001001,10,3,110,316,313,35,603
252043001001,12,133,58,301,126,50,441
244363001001,4,1107,132,233,96,62,604
245707001001,23,544,41,266,30,20,7
251211001001,7,820,20,135,141,20,318
251595001001,13,1281,26,239,304,50,84
246283001001,0,246,42,42,44,43,369
246859001001,1,1224,20,312,330,13,643
252884001001,15,870,123,247,255,4,243
244052001001,23,209,115,196,94,20,398
244308001001,1,570,96,154,23,50,278
245716001001,23,1009,79,266,275,43,11
244820001001,1,288,110,109,188,37,311
251092001001,13,1478,20,124,5,14,378
251156001001,13,955,20,122,247,20,131
255828001001,3,1237,110,247,114,35,233
245012001001,7,149,81,48,49,28,16
246164001001,23,76,42,290,94,20,87
246548001001,10,263,82,282,159,57,357
249748001001,14,642,20,217,59,20,318
251028001001,6,178,20,266,275,20,242
252500001001,10,906,20,36,38,49,124
253652001001,13,1182,11,83,1,20,4
254348001001,4,405,20,42,44,20,353
246540001001,15,1003,20,238,293,20,110
246924001001,8,376,114,170,178,50,413
250444001001,6,1294,31,145,151,20,79
253452001001,15,1547,58,70,303,20,612
254220001001,10,1168,120,302,68,22,570
254604001001,7,1520,20,266,67,20,484
255244001001,4,119,20,188,198,33,598
252738001001,15,2,96,65,200,50,287
254402001001,14,12,53,48,49,20,33
254530001001,13,1070,20,234,351,20,484
255874001001,7,1460,15,109,114,23,128
245698001001,10,1599,96,108,125,20,348
246530001001,15,1003,20,62,62,7,250
254146001001,8,1111,20,100,112,13,643
252928001001,15,270,20,134,195,20,404
253312001001,15,1372,20,103,60,20,205
245184001001,4,217,115,61,61,20,286
254848001001,10,565,82,310,328,22,548
246656001001,25,1135,0,170,178,35,83
249728001001,24,53,26,212,221,50,84
249792001001,14,1475,114,212,221,11,413
252224001001,7,27,110,149,181,50,51
250840001001,11,686,115,191,202,45,408
244504001001,17,295,0,316,335,35,279
251160001001,13,1035,20,237,117,20,495
254808001001,10,1360,81,324,324,48,371
244888001001,1,825,20,151,349,20,40
249688001001,14,1374,20,170,270,20,145
250328001001,10,1106,82,250,283,20,55
253400001001,15,444,20,261,12,20,588
244422001001,13,130,81,141,310,50,220
252038001001,6,1105,20,38,40,13,643
252102001001,12,1106,20,282,293,3,643
248454001001,6,6,96,265,48,20,285
251654001001,4,682,20,261,272,20,495
245382001001,15,1274,96,112,117,20,644
245702001001,10,1421,82,122,159,20,607
246150001001,23,391,58,212,221,58,84
252230001001,7,341,103,48,49,3,46
255366001001,21,220,20,75,202,20,87
249610001001,23,0,96,13,275,35,83
252106001001,12,1106,20,324,345,2,643
253130001001,15,380,82,204,37,53,411
253258001001,18,25,123,181,191,50,304
244106001001,23,1618,20,113,118,21,643
251210001001,13,926,20,190,200,55,100
251530001001,13,771,20,261,11,20,318
254474001001,13,1381,20,78,95,20,422
254794001001,10,469,20,324,345,2,265
255050001001,15,877,20,34,35,46,440
245322001001,10,72,116,15,288,20,115
246154001001,23,1213,20,229,96,46,223
249802001001,14,609,115,212,140,20,146
255242001001,10,505,84,261,272,20,643
255370001001,21,220,115,114,125,20,87
244029001001,13,1007,96,59,53,20,557
244349001001,13,758,82,24,223,50,208
251517001001,4,1322,58,261,272,20,156
254461001001,13,411,110,160,335,35,624
246781001001,10,678,82,60,182,8,161
246845001001,22,175,42,310,328,1,193
252221001001,7,834,20,2,275,20,176
253821001001,10,1411,20,266,275,51,99
249636001001,23,399,20,112,199,20,205
250852001001,11,718,115,92,347,50,71
253220001001,15,155,115,310,105,50,71
249380001001,8,1467,42,42,44,50,369
254500001001,17,977,20,171,180,20,318
245156001001,7,1019,123,266,152,50,54
249828001001,12,133,58,197,232,50,441
254180001001,10,1284,20,261,86,20,506
252041001001,12,988,58,301,319,63,84
245001001001,13,1174,112,205,304,20,286
251529001001,6,511,20,261,272,20,607
245641001001,10,701,58,168,261,50,232
246153001001,23,220,115,73,96,20,87
246537001001,15,885,20,97,74,20,318
250633001001,23,1322,42,261,272,17,151
244000001001,23,1587,82,25,88,57,518
244768001001,13,697,42,289,153,20,87
251744001001,19,1557,58,289,304,50,84
245088001001,7,1109,11,280,65,11,201
245408001001,10,386,82,100,281,13,365
250720001001,23,1212,77,15,234,35,344
250912001001,23,327,0,266,275,56,83
252192001001,7,196,11,50,56,20,4
253984001001,10,1088,79,222,49,11,11
245759001001,23,1149,20,266,275,28,353
244991001001,13,1596,115,34,304,17,25
251263001001,13,473,20,8,8,27,148
254783001001,10,695,54,328,131,57,336
256127001001,19,112,103,48,267,20,1
245119001001,7,1523,20,212,221,24,352
246847001001,10,442,20,244,28,33,598
255423001001,21,609,96,183,221,20,146
252153001001,4,699,42,219,229,50,369
253049001001,20,664,82,36,38,48,535
253241001001,15,1003,20,201,62,20,110
254393001001,24,217,115,92,165,20,286
244985001001,13,1448,117,237,304,50,84
251193001001,17,183,20,134,140,20,440
254457001001,13,435,20,190,53,20,265
256825001001,17,1378,20,98,53,20,373
244409001001,13,1605,97,166,212,50,626
245113001001,7,129,110,41,299,35,52
246137001001,23,656,112,26,282,50,59
246713001001,4,205,20,301,319,20,318
249849001001,14,347,26,76,221,50,84
253881001001,0,399,20,189,199,49,404
249386001001,0,1125,42,42,44,19,125
256170001001,7,681,97,258,293,20,651
245226001001,23,1564,110,263,303,5,218
249706001001,14,62,20,170,310,20,93
249898001001,5,1523,61,212,221,20,98
250666001001,23,748,20,302,278,20,93
250986001001,23,328,77,266,61,53,487
253994001001,10,144,96,48,36,13,28
255338001001,21,1048,46,8,222,20,557
251268001001,13,1106,20,74,74,46,573
254852001001,10,1612,20,204,178,13,643
254916001001,18,133,58,301,319,31,441
246212001001,10,805,58,168,58,50,84
246468001001,19,1320,96,277,258,20,364
246532001001,15,1003,20,74,74,37,440
246852001001,8,748,20,312,330,20,93
253956001001,10,193,20,266,298,20,168
252990001001,15,1372,114,151,299,20,484
251326001001,13,1174,115,92,345,20,286
251518001001,13,706,20,261,272,25,145
251902001001,8,890,82,158,166,35,129
249854001001,14,800,115,212,0,44,338
255102001001,15,777,112,261,207,50,579
249554001001,23,1479,97,48,49,44,617
252882001001,6,247,123,247,255,50,54
246290001001,0,22,20,329,275,20,522
249746001001,14,1174,115,279,101,20,286
252498001001,10,1593,96,297,112,50,61
254162001001,10,562,20,157,162,35,141
252104001001,4,1357,20,292,307,13,643
246280001001,0,775,42,42,44,43,369
253768001001,10,897,96,127,289,50,61
254088001001,23,505,20,261,272,8,470
255112001001,15,1242,20,12,225,20,390
244066001001,23,1383,110,72,56,20,21
244194001001,23,91,84,277,94,20,93
251938001001,13,539,58,279,290,39,232
245346001001,10,664,82,36,264,20,225
249826001001,12,133,58,110,115,28,441
249954001001,12,274,58,181,232,50,84
254626001001,7,261,123,266,247,50,54
252667001001,15,1457,20,83,85,30,135
253051001001,10,1118,82,1,237,20,55
244283001001,1,513,20,28,151,20,615
246779001001,6,678,82,201,210,20,161
252475001001,5,1126,20,115,119,13,643
254139001001,10,600,58,116,120,38,232
255611001001,21,862,77,213,326,37,319
251227001001,13,943,20,240,5,35,141
251675001001,13,1241,96,263,262,20,361
254875001001,18,310,41,175,174,50,349
249947001001,0,988,58,328,349,50,84
252187001001,7,1523,42,212,317,20,352
255579001001,21,217,42,213,222,28,276
250901001001,11,708,41,272,49,50,349
254229001001,23,881,20,249,257,30,154
254293001001,24,67,46,92,53,20,557
244885001001,12,862,110,212,221,37,319
244949001001,13,207,11,47,182,11,201
249429001001,22,897,105,278,289,50,61
255829001001,0,286,110,109,114,35,563
246165001001,23,1283,42,251,94,20,87
246933001001,18,469,20,186,349,20,265
249685001001,14,75,82,59,151,48,535
250517001001,10,26,23,79,49,50,126
252181001001,7,45,115,164,221,20,87
255253001001,21,1086,115,212,222,20,514
255381001001,21,1048,15,187,222,20,557
255509001001,21,932,78,233,68,20,166
249658001001,10,838,20,87,199,20,353
252154001001,14,52,42,88,221,50,369
252730001001,15,622,20,235,353,20,361
252794001001,15,1214,20,142,148,26,265
246330001001,10,308,20,42,44,22,318
246842001001,12,539,58,294,311,50,84
255226001001,21,1322,31,261,272,20,79
255290001001,21,1543,83,212,221,31,619
255418001001,21,609,115,191,40,20,146
249635001001,23,653,114,266,275,58,99
252003001001,14,718,115,191,317,50,71
244131001001,1,295,0,182,192,35,279
251491001001,19,492,20,21,21,20,588
256163001001,7,1294,20,205,319,20,93
245667001001,3,1189,96,157,165,50,369
252451001001,15,120,20,93,51,35,141
255587001001,21,1599,96,127,202,20,348
254373001001,11,307,20,92,218,20,35
244069001001,23,365,96,328,122,0,551
246117001001,23,1120,20,262,84,13,643
246245001001,23,175,115,310,328,51,408
246757001001,5,198,112,109,114,35,253
249701001001,14,1185,7,213,129,20,628
251719001001,13,1448,58,23,178,50,84
254791001001,10,286,112,109,240,37,382
245383001001,10,1274,110,112,117,24,524
245639001001,10,1366,58,113,84,50,441
245703001001,10,930,96,161,221,11,599
246151001001,23,53,58,212,221,12,84
246855001001,10,539,20,219,72,20,93
254215001001,10,1421,82,122,128,8,65
252567001001,6,1372,20,103,107,20,404
244759001001,20,147,42,71,281,1,193
254423001001,13,1091,42,310,194,49,162
246679001001,18,1080,112,47,114,13,72
246743001001,23,113,20,282,293,27,108
249687001001,14,75,82,243,290,20,225
249943001001,12,1359,96,214,224,35,371
252183001001,2,1523,42,212,221,20,87
254351001001,6,14,20,266,275,20,353
251599001001,13,53,58,289,234,50,84
246607001001,3,864,20,244,253,50,232
254607001001,7,324,123,7,275,20,295
252101001001,12,274,58,132,319,50,84
245125001001,18,0,42,266,275,50,159
246149001001,23,1162,42,212,221,7,606
254085001001,23,456,20,113,188,33,219
254597001001,7,544,0,266,275,6,307
252566001001,11,1372,20,151,157,20,404
244502001001,23,295,0,248,33,35,279
251542001001,13,529,20,263,303,2,459
251926001001,13,1569,58,197,96,50,84
254486001001,5,1165,110,316,335,35,624
246614001001,10,1484,20,37,173,35,141
252182001001,7,1523,115,212,112,20,87
254102001001,23,998,96,168,175,7,277
254614001001,7,156,13,266,20,20,4
244058001001,23,150,112,315,63,48,367
251866001001,4,511,20,261,272,20,176
256090001001,3,1261,20,27,216,13,643
245530001001,10,26,77,48,49,34,126
246298001001,0,834,20,39,285,20,154
250394001001,10,190,0,150,106,20,381
252060001001,20,217,20,170,178,20,286
244060001001,17,586,42,95,99,50,369
251292001001,13,1035,20,188,247,20,514
245148001001,7,1620,115,266,177,50,71
246684001001,18,125,20,145,271,50,232
246876001001,18,125,58,237,115,50,232
250012001001,3,1391,20,324,345,62,460
253404001001,15,1330,20,116,194,33,95
253468001001,15,697,42,61,61,23,193
249603001001,23,850,96,266,275,32,83
250883001001,22,432,42,191,202,20,93
253315001001,15,1457,20,83,85,32,506
254275001001,23,855,20,189,199,62,318
246147001001,23,1448,58,212,42,50,84
244033001001,1,286,112,109,114,59,382
244353001001,13,1475,96,118,304,50,104
251649001001,24,1565,20,261,272,53,124
251905001001,13,1100,110,262,49,20,120
245825001001,23,359,7,294,261,20,7
249729001001,14,608,26,212,221,4,84
253825001001,20,18,20,266,275,20,168
250896001001,11,153,13,48,244,20,4
253072001001,10,652,20,252,272,33,598
254864001001,18,162,11,178,255,0,90
246288001001,0,30,105,82,275,50,61
246800001001,10,695,58,313,151,50,84
254032001001,10,1323,53,48,302,20,118
255248001001,21,631,112,320,221,20,89
255504001001,9,99,83,212,221,20,166
244145001001,4,427,96,212,221,20,87
244593001001,13,165,96,24,145,51,418
244977001001,13,337,76,247,255,28,54
254001001001,10,160,104,296,49,50,556
244493001001,23,586,42,157,295,50,369
244941001001,13,1533,96,63,218,50,37
251597001001,13,234,115,289,304,40,25
254861001001,18,1582,127,91,93,24,474
245133001001,7,153,13,48,49,26,4
246285001001,0,671,11,314,24,20,4
249933001001,17,1294,31,145,151,20,366
250637001001,23,868,42,164,165,50,369
253965001001,25,581,53,266,275,20,33
254221001001,0,878,82,61,61,48,333
254605001001,7,855,20,189,199,47,318
252070001001,14,1599,27,1,221,20,348
254374001001,11,1439,96,263,94,50,175
245094001001,7,181,0,41,43,54,32
245158001001,7,350,0,266,108,50,157
246886001001,25,41,112,170,178,20,257
249702001001,14,1185,96,213,222,5,645
252198001001,5,1283,58,25,24,50,84
253414001001,15,787,97,12,201,20,118
243985001001,2,217,112,212,221,20,286
244049001001,23,102,58,158,125,50,84
245713001001,23,1144,114,266,102,50,413
251857001001,13,582,20,113,80,20,429
252369001001,15,1037,20,261,272,25,141
253457001001,15,155,41,310,116,20,7
253299001001,15,1246,20,74,180,20,64
244211001001,23,427,42,90,178,1,193
244979001001,13,333,61,24,283,1,193
251315001001,13,1475,7,52,304,31,608
249971001001,7,681,97,253,286,20,651
250291001001,23,825,20,328,349,17,40
252211001001,11,1514,53,266,275,20,33
254392001001,24,609,115,45,94,20,146
244344001001,13,1475,96,289,304,62,13
254968001001,23,848,115,216,151,20,152
246712001001,19,442,84,170,178,20,93
249720001001,14,1374,117,212,221,51,84
250680001001,23,1448,117,37,221,50,84
253944001001,10,1125,110,42,44,59,603
255608001001,21,862,77,148,202,37,319
252833001001,15,473,20,190,200,52,152
246305001001,10,928,82,129,135,33,532
254177001001,3,805,20,168,175,20,93
255713001001,19,862,77,233,96,37,319
253035001001,1,1618,31,113,118,54,75
244843001001,14,330,51,24,23,11,201
253931001001,10,1009,79,266,275,43,11
270609001001,15,1003,20,282,293,23,395
267089001001,23,1174,42,212,221,63,286
275537001001,13,295,18,5,44,35,279
274321001001,23,561,18,91,165,20,32
277521001001,23,506,20,189,216,20,514
278865001001,7,178,114,265,275,38,375
276517001001,15,780,20,89,85,33,60
276773001001,8,267,79,247,255,11,11
277477001001,15,1416,20,12,9,43,404
275813001001,13,351,26,137,304,50,84
279717001001,7,1359,81,214,148,48,371
268325001001,7,1019,42,265,92,50,54
269349001001,23,46,41,241,229,20,646
269989001001,9,1472,47,282,274,20,364
271013001001,9,1273,20,318,318,20,229
274085001001,23,682,20,261,344,20,176
